student_id,subject,exam_type,max_marks,obtained_marks,percentage,exam_date,evaluator
966,Mathematics,Assignment 1,10,8.35,83.51,2025-09-30,Prof. Gupta
966,Mathematics,Assignment 2,10,5.68,56.8,2025-10-30,Prof. Kumar
966,Mathematics,Lab Internal,10,1.79,17.91,2025-11-20,Prof. Singh
966,Physics,Unit Test 1,20,10.86,54.32,2025-09-15,Prof. Kumar
966,Physics,Unit Test 2,20,12.78,63.9,2025-10-20,Prof. Kumar
966,Physics,Mid Semester,30,15.18,50.59,2025-11-10,Prof. Singh
966,Physics,Assignment 1,10,6.83,68.3,2025-09-30,Prof. Kumar
966,Physics,Assignment 2,10,4.83,48.26,2025-10-30,Prof. Singh
966,Physics,Lab Internal,10,7.42,74.16,2025-11-20,Prof. Kumar
966,Chemistry,Unit Test 1,20,13.66,68.32,2025-09-15,Prof. Singh
966,Chemistry,Unit Test 2,20,6.63,33.13,2025-10-20,Prof. Gupta
966,Chemistry,Mid Semester,30,19.8,66.01,2025-11-10,Prof. Singh
966,Chemistry,Assignment 1,10,6.49,64.88,2025-09-30,Prof. Kumar
966,Chemistry,Assignment 2,10,3.87,38.69,2025-10-30,Prof. Gupta
966,Chemistry,Lab Internal,10,4.13,41.28,2025-11-20,Prof. Singh
966,Computer Science,Unit Test 1,20,11.42,57.1,2025-09-15,Prof. Kumar
966,Computer Science,Unit Test 2,20,12.01,60.04,2025-10-20,Prof. Gupta
966,Computer Science,Mid Semester,30,18.0,60.0,2025-11-10,Prof. Kumar
966,Computer Science,Assignment 1,10,1.73,17.29,2025-09-30,Prof. Singh
966,Computer Science,Assignment 2,10,4.88,48.78,2025-10-30,Prof. Kumar
966,Computer Science,Lab Internal,10,5.99,59.9,2025-11-20,Prof. Gupta
966,Electronics,Unit Test 1,20,12.97,64.84,2025-09-15,Prof. Kumar
966,Electronics,Unit Test 2,20,9.78,48.89,2025-10-20,Prof. Singh
966,Electronics,Mid Semester,30,17.01,56.69,2025-11-10,Prof. Singh
966,Electronics,Assignment 1,10,4.74,47.44,2025-09-30,Prof. Gupta
966,Electronics,Assignment 2,10,2.8,27.96,2025-10-30,Prof. Gupta
966,Electronics,Lab Internal,10,3.4,34.02,2025-11-20,Prof. Gupta
966,Mechanical Engineering,Unit Test 1,20,14.9,74.48,2025-09-15,Prof. Gupta
966,Mechanical Engineering,Unit Test 2,20,11.12,55.61,2025-10-20,Prof. Kumar
966,Mechanical Engineering,Mid Semester,30,16.16,53.88,2025-11-10,Prof. Singh
966,Mechanical Engineering,Assignment 1,10,6.76,67.6,2025-09-30,Prof. Kumar
966,Mechanical Engineering,Assignment 2,10,3.72,37.22,2025-10-30,Prof. Kumar
966,Mechanical Engineering,Lab Internal,10,7.43,74.32,2025-11-20,Prof. Kumar
967,Mathematics,Unit Test 1,20,8.0,40.01,2025-09-15,Prof. Kumar
967,Mathematics,Unit Test 2,20,6.62,33.09,2025-10-20,Prof. Singh
967,Mathematics,Mid Semester,30,7.56,25.2,2025-11-10,Prof. Kumar
967,Mathematics,Assignment 1,10,1.03,10.32,2025-09-30,Prof. Kumar
967,Mathematics,Assignment 2,10,5.59,55.85,2025-10-30,Prof. Singh
967,Mathematics,Lab Internal,10,1.32,13.15,2025-11-20,Prof. Kumar
967,Physics,Unit Test 1,20,9.66,48.31,2025-09-15,Prof. Singh
967,Physics,Unit Test 2,20,5.55,27.77,2025-10-20,Prof. Singh
967,Physics,Mid Semester,30,16.39,54.62,2025-11-10,Prof. Gupta
967,Physics,Assignment 1,10,6.79,67.86,2025-09-30,Prof. Kumar
967,Physics,Assignment 2,10,2.05,20.5,2025-10-30,Prof. Gupta
967,Physics,Lab Internal,10,6.47,64.66,2025-11-20,Prof. Singh
967,Chemistry,Unit Test 1,20,6.36,31.8,2025-09-15,Prof. Kumar
967,Chemistry,Unit Test 2,20,12.08,60.38,2025-10-20,Prof. Singh
967,Chemistry,Mid Semester,30,10.21,34.04,2025-11-10,Prof. Kumar
967,Chemistry,Assignment 1,10,6.5,65.01,2025-09-30,Prof. Gupta
967,Chemistry,Assignment 2,10,3.91,39.07,2025-10-30,Prof. Kumar
967,Chemistry,Lab Internal,10,3.48,34.8,2025-11-20,Prof. Singh
967,Computer Science,Unit Test 1,20,4.47,22.37,2025-09-15,Prof. Kumar
967,Computer Science,Unit Test 2,20,9.5,47.48,2025-10-20,Prof. Singh
967,Computer Science,Mid Semester,30,11.35,37.83,2025-11-10,Prof. Kumar
967,Computer Science,Assignment 1,10,2.51,25.1,2025-09-30,Prof. Gupta
967,Computer Science,Assignment 2,10,2.04,20.44,2025-10-30,Prof. Gupta
967,Computer Science,Lab Internal,10,3.94,39.37,2025-11-20,Prof. Singh
967,Electronics,Unit Test 1,20,3.87,19.37,2025-09-15,Prof. Singh
967,Electronics,Unit Test 2,20,7.25,36.23,2025-10-20,Prof. Kumar
967,Electronics,Mid Semester,30,12.51,41.69,2025-11-10,Prof. Kumar
967,Electronics,Assignment 1,10,3.46,34.57,2025-09-30,Prof. Kumar
967,Electronics,Assignment 2,10,1.92,19.24,2025-10-30,Prof. Gupta
967,Electronics,Lab Internal,10,5.77,57.7,2025-11-20,Prof. Singh
967,Mechanical Engineering,Unit Test 1,20,7.86,39.31,2025-09-15,Prof. Singh
967,Mechanical Engineering,Unit Test 2,20,10.47,52.36,2025-10-20,Prof. Gupta
967,Mechanical Engineering,Mid Semester,30,11.5,38.34,2025-11-10,Prof. Gupta
967,Mechanical Engineering,Assignment 1,10,4.61,46.08,2025-09-30,Prof. Gupta
967,Mechanical Engineering,Assignment 2,10,1.71,17.14,2025-10-30,Prof. Gupta
967,Mechanical Engineering,Lab Internal,10,6.64,66.42,2025-11-20,Prof. Kumar
968,Mathematics,Unit Test 1,20,11.62,58.08,2025-09-15,Prof. Gupta
968,Mathematics,Unit Test 2,20,8.6,42.98,2025-10-20,Prof. Kumar
968,Mathematics,Mid Semester,30,14.61,48.69,2025-11-10,Prof. Kumar
968,Mathematics,Assignment 1,10,3.09,30.9,2025-09-30,Prof. Singh
968,Mathematics,Assignment 2,10,8.85,88.48,2025-10-30,Prof. Gupta
968,Mathematics,Lab Internal,10,5.87,58.68,2025-11-20,Prof. Kumar
968,Physics,Unit Test 1,20,15.31,76.55,2025-09-15,Prof. Singh
968,Physics,Unit Test 2,20,10.94,54.68,2025-10-20,Prof. Singh
968,Physics,Mid Semester,30,17.42,58.08,2025-11-10,Prof. Singh
968,Physics,Assignment 1,10,7.85,78.51,2025-09-30,Prof. Singh
968,Physics,Assignment 2,10,4.08,40.83,2025-10-30,Prof. Gupta
968,Physics,Lab Internal,10,6.14,61.35,2025-11-20,Prof. Singh
968,Chemistry,Unit Test 1,20,14.53,72.66,2025-09-15,Prof. Singh
968,Chemistry,Unit Test 2,20,18.26,91.31,2025-10-20,Prof. Gupta
968,Chemistry,Mid Semester,30,20.83,69.45,2025-11-10,Prof. Kumar
968,Chemistry,Assignment 1,10,5.88,58.75,2025-09-30,Prof. Kumar
968,Chemistry,Assignment 2,10,5.6,55.99,2025-10-30,Prof. Singh
968,Chemistry,Lab Internal,10,7.29,72.91,2025-11-20,Prof. Gupta
968,Computer Science,Unit Test 1,20,12.88,64.42,2025-09-15,Prof. Gupta
968,Computer Science,Unit Test 2,20,11.03,55.13,2025-10-20,Prof. Gupta
968,Computer Science,Mid Semester,30,19.52,65.06,2025-11-10,Prof. Gupta
968,Computer Science,Assignment 1,10,2.91,29.14,2025-09-30,Prof. Gupta
968,Computer Science,Assignment 2,10,4.88,48.77,2025-10-30,Prof. Singh
968,Computer Science,Lab Internal,10,3.65,36.52,2025-11-20,Prof. Kumar
968,Electronics,Unit Test 1,20,13.43,67.17,2025-09-15,Prof. Kumar
968,Electronics,Unit Test 2,20,14.57,72.85,2025-10-20,Prof. Singh
968,Electronics,Mid Semester,30,16.39,54.63,2025-11-10,Prof. Gupta
968,Electronics,Assignment 1,10,7.02,70.18,2025-09-30,Prof. Singh
968,Electronics,Assignment 2,10,8.29,82.88,2025-10-30,Prof. Kumar
968,Electronics,Lab Internal,10,4.67,46.68,2025-11-20,Prof. Singh
968,Mechanical Engineering,Unit Test 1,20,14.34,71.69,2025-09-15,Prof. Gupta
968,Mechanical Engineering,Unit Test 2,20,14.82,74.11,2025-10-20,Prof. Gupta
968,Mechanical Engineering,Mid Semester,30,20.42,68.05,2025-11-10,Prof. Gupta
968,Mechanical Engineering,Assignment 1,10,9.62,96.16,2025-09-30,Prof. Gupta
968,Mechanical Engineering,Assignment 2,10,7.21,72.12,2025-10-30,Prof. Singh
968,Mechanical Engineering,Lab Internal,10,7.9,78.97,2025-11-20,Prof. Singh
969,Mathematics,Unit Test 1,20,10.65,53.23,2025-09-15,Prof. Kumar
969,Mathematics,Unit Test 2,20,12.17,60.86,2025-10-20,Prof. Singh
969,Mathematics,Mid Semester,30,15.52,51.75,2025-11-10,Prof. Singh
969,Mathematics,Assignment 1,10,2.63,26.29,2025-09-30,Prof. Kumar
969,Mathematics,Assignment 2,10,2.13,21.32,2025-10-30,Prof. Gupta
969,Mathematics,Lab Internal,10,3.29,32.94,2025-11-20,Prof. Gupta
969,Physics,Unit Test 1,20,9.91,49.57,2025-09-15,Prof. Gupta
969,Physics,Unit Test 2,20,11.42,57.08,2025-10-20,Prof. Singh
969,Physics,Mid Semester,30,16.2,54.01,2025-11-10,Prof. Kumar
969,Physics,Assignment 1,10,5.35,53.47,2025-09-30,Prof. Kumar
969,Physics,Assignment 2,10,5.97,59.66,2025-10-30,Prof. Gupta
969,Physics,Lab Internal,10,5.01,50.1,2025-11-20,Prof. Singh
969,Chemistry,Unit Test 1,20,5.07,25.34,2025-09-15,Prof. Gupta
969,Chemistry,Unit Test 2,20,8.65,43.24,2025-10-20,Prof. Kumar
969,Chemistry,Mid Semester,30,11.45,38.18,2025-11-10,Prof. Gupta
969,Chemistry,Assignment 1,10,7.21,72.13,2025-09-30,Prof. Kumar
969,Chemistry,Assignment 2,10,3.16,31.6,2025-10-30,Prof. Singh
969,Chemistry,Lab Internal,10,5.88,58.81,2025-11-20,Prof. Gupta
969,Computer Science,Unit Test 1,20,8.0,39.98,2025-09-15,Prof. Kumar
969,Computer Science,Unit Test 2,20,6.65,33.25,2025-10-20,Prof. Singh
969,Computer Science,Mid Semester,30,11.11,37.04,2025-11-10,Prof. Gupta
969,Computer Science,Assignment 1,10,3.15,31.51,2025-09-30,Prof. Kumar
969,Computer Science,Assignment 2,10,3.65,36.52,2025-10-30,Prof. Singh
969,Computer Science,Lab Internal,10,3.77,37.74,2025-11-20,Prof. Gupta
969,Electronics,Unit Test 1,20,7.44,37.21,2025-09-15,Prof. Gupta
969,Electronics,Unit Test 2,20,11.72,58.6,2025-10-20,Prof. Gupta
969,Electronics,Mid Semester,30,12.8,42.66,2025-11-10,Prof. Kumar
969,Electronics,Assignment 1,10,5.14,51.45,2025-09-30,Prof. Gupta
969,Electronics,Assignment 2,10,5.73,57.35,2025-10-30,Prof. Singh
969,Electronics,Lab Internal,10,1.32,13.17,2025-11-20,Prof. Kumar
969,Mechanical Engineering,Unit Test 1,20,8.59,42.94,2025-09-15,Prof. Singh
969,Mechanical Engineering,Unit Test 2,20,9.59,47.97,2025-10-20,Prof. Kumar
969,Mechanical Engineering,Mid Semester,30,14.88,49.59,2025-11-10,Prof. Singh
969,Mechanical Engineering,Assignment 1,10,3.81,38.08,2025-09-30,Prof. Kumar
969,Mechanical Engineering,Assignment 2,10,1.23,12.31,2025-10-30,Prof. Kumar
969,Mechanical Engineering,Lab Internal,10,4.89,48.89,2025-11-20,Prof. Gupta
970,Mathematics,Unit Test 1,20,19.54,97.71,2025-09-15,Prof. Kumar
970,Mathematics,Unit Test 2,20,18.67,93.37,2025-10-20,Prof. Singh
970,Mathematics,Mid Semester,30,21.83,72.77,2025-11-10,Prof. Kumar
970,Mathematics,Assignment 1,10,5.35,53.45,2025-09-30,Prof. Gupta
970,Mathematics,Assignment 2,10,4.26,42.59,2025-10-30,Prof. Gupta
970,Mathematics,Lab Internal,10,7.1,70.99,2025-11-20,Prof. Kumar
970,Physics,Unit Test 1,20,19.55,97.74,2025-09-15,Prof. Singh
970,Physics,Unit Test 2,20,14.47,72.36,2025-10-20,Prof. Gupta
970,Physics,Mid Semester,30,29.27,97.57,2025-11-10,Prof. Gupta
970,Physics,Assignment 1,10,7.55,75.52,2025-09-30,Prof. Singh
970,Physics,Assignment 2,10,8.92,89.16,2025-10-30,Prof. Kumar
970,Physics,Lab Internal,10,9.03,90.28,2025-11-20,Prof. Singh
970,Chemistry,Unit Test 1,20,16.39,81.95,2025-09-15,Prof. Kumar
970,Chemistry,Unit Test 2,20,16.5,82.5,2025-10-20,Prof. Singh
970,Chemistry,Mid Semester,30,18.72,62.39,2025-11-10,Prof. Kumar
970,Chemistry,Assignment 1,10,7.62,76.16,2025-09-30,Prof. Gupta
970,Chemistry,Assignment 2,10,5.81,58.12,2025-10-30,Prof. Gupta
970,Chemistry,Lab Internal,10,7.03,70.29,2025-11-20,Prof. Kumar
970,Computer Science,Unit Test 1,20,12.24,61.22,2025-09-15,Prof. Gupta
970,Computer Science,Unit Test 2,20,14.39,71.93,2025-10-20,Prof. Gupta
970,Computer Science,Mid Semester,30,26.89,89.64,2025-11-10,Prof. Kumar
970,Computer Science,Assignment 1,10,7.3,73.01,2025-09-30,Prof. Gupta
970,Computer Science,Assignment 2,10,8.93,89.28,2025-10-30,Prof. Gupta
970,Computer Science,Lab Internal,10,7.04,70.4,2025-11-20,Prof. Singh
970,Electronics,Unit Test 1,20,16.46,82.32,2025-09-15,Prof. Kumar
970,Electronics,Unit Test 2,20,17.34,86.72,2025-10-20,Prof. Singh
970,Electronics,Mid Semester,30,24.97,83.25,2025-11-10,Prof. Kumar
970,Electronics,Assignment 1,10,4.07,40.68,2025-09-30,Prof. Singh
970,Electronics,Assignment 2,10,9.34,93.36,2025-10-30,Prof. Gupta
970,Electronics,Lab Internal,10,8.27,82.75,2025-11-20,Prof. Singh
970,Mechanical Engineering,Unit Test 1,20,17.24,86.2,2025-09-15,Prof. Kumar
970,Mechanical Engineering,Unit Test 2,20,15.0,75.0,2025-10-20,Prof. Gupta
970,Mechanical Engineering,Mid Semester,30,21.25,70.85,2025-11-10,Prof. Gupta
970,Mechanical Engineering,Assignment 1,10,6.76,67.63,2025-09-30,Prof. Kumar
970,Mechanical Engineering,Assignment 2,10,5.71,57.11,2025-10-30,Prof. Kumar
970,Mechanical Engineering,Lab Internal,10,7.45,74.45,2025-11-20,Prof. Kumar
971,Mathematics,Unit Test 1,20,7.2,35.99,2025-09-15,Prof. Singh
971,Mathematics,Unit Test 2,20,11.72,58.58,2025-10-20,Prof. Singh
971,Mathematics,Mid Semester,30,9.11,30.37,2025-11-10,Prof. Gupta
971,Mathematics,Assignment 1,10,2.49,24.89,2025-09-30,Prof. Singh
971,Mathematics,Assignment 2,10,4.7,47.03,2025-10-30,Prof. Kumar
971,Mathematics,Lab Internal,10,3.85,38.5,2025-11-20,Prof. Kumar
971,Physics,Unit Test 1,20,7.06,35.28,2025-09-15,Prof. Kumar
971,Physics,Unit Test 2,20,11.48,57.38,2025-10-20,Prof. Singh
971,Physics,Mid Semester,30,13.82,46.06,2025-11-10,Prof. Singh
971,Physics,Assignment 1,10,2.07,20.74,2025-09-30,Prof. Gupta
971,Physics,Assignment 2,10,4.54,45.44,2025-10-30,Prof. Kumar
971,Physics,Lab Internal,10,7.18,71.79,2025-11-20,Prof. Kumar
971,Chemistry,Unit Test 1,20,7.2,36.02,2025-09-15,Prof. Kumar
971,Chemistry,Unit Test 2,20,10.54,52.69,2025-10-20,Prof. Gupta
971,Chemistry,Mid Semester,30,18.01,60.02,2025-11-10,Prof. Singh
971,Chemistry,Assignment 1,10,4.38,43.76,2025-09-30,Prof. Kumar
971,Chemistry,Assignment 2,10,5.87,58.75,2025-10-30,Prof. Kumar
971,Chemistry,Lab Internal,10,6.31,63.13,2025-11-20,Prof. Gupta
971,Computer Science,Unit Test 1,20,8.18,40.9,2025-09-15,Prof. Singh
971,Computer Science,Unit Test 2,20,12.24,61.21,2025-10-20,Prof. Gupta
971,Computer Science,Mid Semester,30,12.41,41.36,2025-11-10,Prof. Singh
971,Computer Science,Assignment 1,10,6.46,64.57,2025-09-30,Prof. Gupta
971,Computer Science,Assignment 2,10,5.94,59.45,2025-10-30,Prof. Kumar
971,Computer Science,Lab Internal,10,3.37,33.7,2025-11-20,Prof. Singh
971,Electronics,Unit Test 1,20,5.41,27.05,2025-09-15,Prof. Kumar
971,Electronics,Unit Test 2,20,6.84,34.19,2025-10-20,Prof. Singh
971,Electronics,Mid Semester,30,10.2,34.0,2025-11-10,Prof. Kumar
971,Electronics,Assignment 1,10,2.89,28.88,2025-09-30,Prof. Kumar
971,Electronics,Assignment 2,10,4.02,40.17,2025-10-30,Prof. Gupta
971,Electronics,Lab Internal,10,4.06,40.6,2025-11-20,Prof. Gupta
971,Mechanical Engineering,Unit Test 1,20,7.61,38.04,2025-09-15,Prof. Kumar
971,Mechanical Engineering,Unit Test 2,20,7.82,39.11,2025-10-20,Prof. Gupta
971,Mechanical Engineering,Mid Semester,30,10.79,35.96,2025-11-10,Prof. Singh
971,Mechanical Engineering,Assignment 1,10,4.14,41.45,2025-09-30,Prof. Kumar
971,Mechanical Engineering,Assignment 2,10,2.39,23.9,2025-10-30,Prof. Kumar
971,Mechanical Engineering,Lab Internal,10,4.66,46.56,2025-11-20,Prof. Kumar
972,Mathematics,Unit Test 1,20,10.84,54.21,2025-09-15,Prof. Singh
972,Mathematics,Unit Test 2,20,10.3,51.48,2025-10-20,Prof. Kumar
972,Mathematics,Mid Semester,30,19.95,66.49,2025-11-10,Prof. Kumar
972,Mathematics,Assignment 1,10,8.3,82.95,2025-09-30,Prof. Gupta
972,Mathematics,Assignment 2,10,9.61,96.14,2025-10-30,Prof. Gupta
972,Mathematics,Lab Internal,10,6.58,65.85,2025-11-20,Prof. Gupta
972,Physics,Unit Test 1,20,13.37,66.84,2025-09-15,Prof. Gupta
972,Physics,Unit Test 2,20,11.27,56.35,2025-10-20,Prof. Singh
972,Physics,Mid Semester,30,16.43,54.78,2025-11-10,Prof. Gupta
972,Physics,Assignment 1,10,4.47,44.71,2025-09-30,Prof. Kumar
972,Physics,Assignment 2,10,3.76,37.59,2025-10-30,Prof. Gupta
972,Physics,Lab Internal,10,8.84,88.42,2025-11-20,Prof. Singh
972,Chemistry,Unit Test 1,20,13.14,65.68,2025-09-15,Prof. Singh
972,Chemistry,Unit Test 2,20,9.74,48.68,2025-10-20,Prof. Singh
972,Chemistry,Mid Semester,30,16.59,55.29,2025-11-10,Prof. Singh
972,Chemistry,Assignment 1,10,10.0,100.0,2025-09-30,Prof. Singh
972,Chemistry,Assignment 2,10,4.89,48.89,2025-10-30,Prof. Gupta
972,Chemistry,Lab Internal,10,7.51,75.09,2025-11-20,Prof. Gupta
972,Computer Science,Unit Test 1,20,13.03,65.13,2025-09-15,Prof. Singh
972,Computer Science,Unit Test 2,20,17.53,87.66,2025-10-20,Prof. Kumar
972,Computer Science,Mid Semester,30,26.36,87.86,2025-11-10,Prof. Kumar
972,Computer Science,Assignment 1,10,6.71,67.08,2025-09-30,Prof. Gupta
972,Computer Science,Assignment 2,10,5.89,58.9,2025-10-30,Prof. Singh
972,Computer Science,Lab Internal,10,6.85,68.49,2025-11-20,Prof. Gupta
972,Electronics,Unit Test 1,20,14.75,73.76,2025-09-15,Prof. Gupta
972,Electronics,Unit Test 2,20,12.73,63.64,2025-10-20,Prof. Kumar
972,Electronics,Mid Semester,30,23.96,79.88,2025-11-10,Prof. Gupta
972,Electronics,Assignment 1,10,9.35,93.45,2025-09-30,Prof. Singh
972,Electronics,Assignment 2,10,8.64,86.38,2025-10-30,Prof. Singh
972,Electronics,Lab Internal,10,10.0,100.0,2025-11-20,Prof. Gupta
972,Mechanical Engineering,Unit Test 1,20,13.31,66.57,2025-09-15,Prof. Gupta
972,Mechanical Engineering,Unit Test 2,20,14.68,73.38,2025-10-20,Prof. Kumar
972,Mechanical Engineering,Mid Semester,30,16.23,54.12,2025-11-10,Prof. Kumar
972,Mechanical Engineering,Assignment 1,10,8.52,85.2,2025-09-30,Prof. Singh
972,Mechanical Engineering,Assignment 2,10,9.08,90.78,2025-10-30,Prof. Singh
972,Mechanical Engineering,Lab Internal,10,8.12,81.16,2025-11-20,Prof. Kumar
973,Mathematics,Unit Test 1,20,8.66,43.3,2025-09-15,Prof. Singh
973,Mathematics,Unit Test 2,20,10.62,53.12,2025-10-20,Prof. Singh
973,Mathematics,Mid Semester,30,12.45,41.51,2025-11-10,Prof. Kumar
973,Mathematics,Assignment 1,10,3.32,33.17,2025-09-30,Prof. Gupta
973,Mathematics,Assignment 2,10,4.83,48.26,2025-10-30,Prof. Singh
973,Mathematics,Lab Internal,10,7.8,78.04,2025-11-20,Prof. Kumar
973,Physics,Unit Test 1,20,12.06,60.31,2025-09-15,Prof. Singh
973,Physics,Unit Test 2,20,5.9,29.5,2025-10-20,Prof. Kumar
973,Physics,Mid Semester,30,7.02,23.39,2025-11-10,Prof. Gupta
973,Physics,Assignment 1,10,2.61,26.09,2025-09-30,Prof. Kumar
973,Physics,Assignment 2,10,1.93,19.32,2025-10-30,Prof. Kumar
973,Physics,Lab Internal,10,3.14,31.35,2025-11-20,Prof. Singh
973,Chemistry,Unit Test 1,20,9.28,46.39,2025-09-15,Prof. Gupta
973,Chemistry,Unit Test 2,20,7.6,37.98,2025-10-20,Prof. Kumar
973,Chemistry,Mid Semester,30,14.21,47.36,2025-11-10,Prof. Kumar
973,Chemistry,Assignment 1,10,6.62,66.16,2025-09-30,Prof. Kumar
973,Chemistry,Assignment 2,10,4.19,41.92,2025-10-30,Prof. Singh
973,Chemistry,Lab Internal,10,5.1,51.01,2025-11-20,Prof. Gupta
973,Computer Science,Unit Test 1,20,6.73,33.65,2025-09-15,Prof. Gupta
973,Computer Science,Unit Test 2,20,7.72,38.59,2025-10-20,Prof. Singh
973,Computer Science,Mid Semester,30,7.62,25.41,2025-11-10,Prof. Kumar
973,Computer Science,Assignment 1,10,7.23,72.26,2025-09-30,Prof. Gupta
973,Computer Science,Assignment 2,10,3.15,31.47,2025-10-30,Prof. Kumar
973,Computer Science,Lab Internal,10,7.0,70.04,2025-11-20,Prof. Singh
973,Electronics,Unit Test 1,20,10.33,51.64,2025-09-15,Prof. Kumar
973,Electronics,Unit Test 2,20,4.02,20.1,2025-10-20,Prof. Gupta
973,Electronics,Mid Semester,30,8.59,28.63,2025-11-10,Prof. Gupta
973,Electronics,Assignment 1,10,3.92,39.23,2025-09-30,Prof. Singh
973,Electronics,Assignment 2,10,6.43,64.3,2025-10-30,Prof. Kumar
973,Electronics,Lab Internal,10,5.87,58.75,2025-11-20,Prof. Singh
973,Mechanical Engineering,Unit Test 1,20,8.8,44.02,2025-09-15,Prof. Singh
973,Mechanical Engineering,Unit Test 2,20,6.7,33.52,2025-10-20,Prof. Gupta
973,Mechanical Engineering,Mid Semester,30,14.73,49.12,2025-11-10,Prof. Gupta
973,Mechanical Engineering,Assignment 1,10,4.63,46.29,2025-09-30,Prof. Gupta
973,Mechanical Engineering,Assignment 2,10,0.84,8.35,2025-10-30,Prof. Gupta
973,Mechanical Engineering,Lab Internal,10,6.81,68.14,2025-11-20,Prof. Gupta
974,Mathematics,Unit Test 1,20,7.49,37.44,2025-09-15,Prof. Gupta
974,Mathematics,Unit Test 2,20,8.31,41.57,2025-10-20,Prof. Gupta
974,Mathematics,Mid Semester,30,15.18,50.61,2025-11-10,Prof. Singh
974,Mathematics,Assignment 1,10,3.71,37.14,2025-09-30,Prof. Kumar
974,Mathematics,Assignment 2,10,4.7,47.04,2025-10-30,Prof. Gupta
974,Mathematics,Lab Internal,10,7.8,77.96,2025-11-20,Prof. Singh
974,Physics,Unit Test 1,20,11.31,56.56,2025-09-15,Prof. Singh
974,Physics,Unit Test 2,20,10.61,53.06,2025-10-20,Prof. Kumar
974,Physics,Mid Semester,30,17.42,58.06,2025-11-10,Prof. Singh
974,Physics,Assignment 1,10,5.02,50.24,2025-09-30,Prof. Singh
974,Physics,Assignment 2,10,8.0,80.01,2025-10-30,Prof. Kumar
974,Physics,Lab Internal,10,9.01,90.14,2025-11-20,Prof. Singh
974,Chemistry,Unit Test 1,20,13.89,69.44,2025-09-15,Prof. Kumar
974,Chemistry,Unit Test 2,20,16.1,80.5,2025-10-20,Prof. Kumar
974,Chemistry,Mid Semester,30,12.26,40.88,2025-11-10,Prof. Kumar
974,Chemistry,Assignment 1,10,2.82,28.17,2025-09-30,Prof. Gupta
974,Chemistry,Assignment 2,10,5.85,58.55,2025-10-30,Prof. Gupta
974,Chemistry,Lab Internal,10,3.4,34.04,2025-11-20,Prof. Singh
974,Computer Science,Unit Test 1,20,14.62,73.12,2025-09-15,Prof. Kumar
974,Computer Science,Unit Test 2,20,6.66,33.28,2025-10-20,Prof. Gupta
974,Computer Science,Mid Semester,30,22.41,74.69,2025-11-10,Prof. Singh
974,Computer Science,Assignment 1,10,4.24,42.42,2025-09-30,Prof. Gupta
974,Computer Science,Assignment 2,10,5.11,51.06,2025-10-30,Prof. Singh
974,Computer Science,Lab Internal,10,7.23,72.27,2025-11-20,Prof. Gupta
974,Electronics,Unit Test 1,20,15.69,78.43,2025-09-15,Prof. Singh
974,Electronics,Unit Test 2,20,11.91,59.54,2025-10-20,Prof. Singh
974,Electronics,Mid Semester,30,17.67,58.9,2025-11-10,Prof. Singh
974,Electronics,Assignment 1,10,8.71,87.11,2025-09-30,Prof. Singh
974,Electronics,Assignment 2,10,3.63,36.26,2025-10-30,Prof. Singh
974,Electronics,Lab Internal,10,5.78,57.83,2025-11-20,Prof. Gupta
974,Mechanical Engineering,Unit Test 1,20,9.3,46.48,2025-09-15,Prof. Kumar
974,Mechanical Engineering,Unit Test 2,20,13.27,66.36,2025-10-20,Prof. Singh
974,Mechanical Engineering,Mid Semester,30,22.76,75.87,2025-11-10,Prof. Gupta
974,Mechanical Engineering,Assignment 1,10,4.27,42.66,2025-09-30,Prof. Kumar
974,Mechanical Engineering,Assignment 2,10,9.22,92.15,2025-10-30,Prof. Singh
974,Mechanical Engineering,Lab Internal,10,5.54,55.37,2025-11-20,Prof. Kumar
975,Mathematics,Unit Test 1,20,13.96,69.82,2025-09-15,Prof. Singh
975,Mathematics,Unit Test 2,20,13.66,68.28,2025-10-20,Prof. Gupta
975,Mathematics,Mid Semester,30,25.0,83.35,2025-11-10,Prof. Singh
975,Mathematics,Assignment 1,10,7.03,70.32,2025-09-30,Prof. Kumar
975,Mathematics,Assignment 2,10,6.42,64.17,2025-10-30,Prof. Singh
975,Mathematics,Lab Internal,10,4.12,41.21,2025-11-20,Prof. Singh
975,Physics,Unit Test 1,20,19.99,99.94,2025-09-15,Prof. Singh
975,Physics,Unit Test 2,20,11.51,57.56,2025-10-20,Prof. Kumar
975,Physics,Mid Semester,30,20.74,69.14,2025-11-10,Prof. Singh
975,Physics,Assignment 1,10,8.49,84.93,2025-09-30,Prof. Gupta
975,Physics,Assignment 2,10,9.82,98.18,2025-10-30,Prof. Singh
975,Physics,Lab Internal,10,9.95,99.49,2025-11-20,Prof. Kumar
975,Chemistry,Unit Test 1,20,12.19,60.96,2025-09-15,Prof. Kumar
975,Chemistry,Unit Test 2,20,12.74,63.7,2025-10-20,Prof. Gupta
975,Chemistry,Mid Semester,30,22.08,73.61,2025-11-10,Prof. Gupta
975,Chemistry,Assignment 1,10,4.6,46.03,2025-09-30,Prof. Kumar
975,Chemistry,Assignment 2,10,7.2,71.98,2025-10-30,Prof. Singh
975,Chemistry,Lab Internal,10,5.26,52.65,2025-11-20,Prof. Singh
