student_id,current_semester_gpa,previous_semester_gpa,cumulative_gpa,gpa_trend,credits_registered_current,credits_completed_current,total_credits_registered,total_credits_completed,credit_completion_rate,first_year_gpa,first_year_credits_completed,first_year_attendance_percent,first_year_dropout_risk,registration_date,registration_delay_days,registration_status,courses_withdrawn_ever,courses_withdrawn_current,total_course_withdrawals,semester_number,courses_failed_ever,courses_repeated,academic_standing,probation_status
563,5.83,6.02,5.94,Stable,20,15,80,63,78.75,5.79,40,86.55,Low,2025-07-27,0,On Time,1,0,1,4,1,1,Average,No
564,6.34,5.33,5.73,Improving,22,16,66,49,74.24,6.03,44,71.36,Low,2025-07-28,1,On Time,1,0,1,3,1,0,Average,No
565,6.5,7.94,7.36,Declining,18,14,36,29,80.56,6.5,14,63.76,Medium,2025-07-30,3,Late,0,0,0,2,0,0,Good,No
566,7.89,7.61,7.72,Stable,20,18,100,93,93.0,7.83,44,72.36,Low,2025-08-01,5,Late,0,0,0,5,0,0,Good,No
567,8.98,,8.98,Stable,22,21,22,21,95.45,8.98,21,76.06,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Excellent,No
568,5.03,4.78,4.88,Stable,22,16,44,32,72.73,5.03,16,60.54,Medium,2025-07-27,0,On Time,2,0,2,2,2,1,Below Average,Yes
569,7.15,7.03,7.08,Stable,24,22,96,89,92.71,6.71,40,67.96,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No
570,6.98,6.86,6.91,Stable,22,20,88,82,93.18,6.55,38,85.77,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Average,No
571,8.29,7.24,7.66,Improving,18,14,126,101,80.16,7.74,42,69.08,Low,2025-08-01,5,Late,0,0,0,7,0,0,Good,No
572,5.33,5.88,5.66,Declining,18,14,36,28,77.78,5.33,14,86.51,Medium,2025-07-27,0,On Time,0,0,0,2,0,0,Average,No
573,5.69,5.54,5.6,Stable,24,16,96,66,68.75,5.9,40,81.19,Low,2025-08-01,5,Late,1,0,1,4,1,0,Average,No
574,7.14,7.08,7.1,Stable,22,17,66,53,80.3,6.93,42,78.57,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
575,6.59,5.88,6.16,Improving,18,16,108,99,91.67,5.71,38,92.49,Low,2025-08-06,10,Very Late,0,0,0,6,2,1,Average,No
576,4.4,5.42,5.01,Declining,24,14,168,100,59.52,4.92,40,94.71,Low,2025-07-29,2,On Time,1,0,1,7,2,1,Below Average,No
577,8.66,7.63,8.04,Improving,22,21,132,131,99.24,8.47,44,90.53,Low,2025-08-03,7,Late,0,1,1,6,0,0,Good,No
578,5.08,5.8,5.51,Declining,18,12,108,73,67.59,5.71,42,93.57,Low,2025-07-27,0,On Time,0,0,0,6,1,0,Average,No
579,7.21,7.2,7.2,Stable,20,16,100,80,80.0,6.61,40,86.99,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
580,4.9,,4.9,Stable,20,15,20,15,75.0,4.9,15,69.97,High,2025-07-30,3,Late,0,0,0,1,2,1,Below Average,Yes
581,6.45,5.0,5.58,Improving,20,14,120,84,70.0,4.93,36,85.81,Low,2025-07-27,0,On Time,0,0,0,6,1,1,Average,No
582,8.81,7.6,8.08,Improving,20,19,100,99,99.0,8.53,40,76.76,Low,2025-08-01,5,Late,0,0,0,5,0,0,Good,No
583,6.24,7.51,7.0,Declining,18,16,36,33,91.67,6.24,16,70.41,Medium,2025-08-06,10,Very Late,0,0,0,2,0,0,Good,No
584,6.43,7.73,7.21,Declining,24,21,168,150,89.29,6.65,44,67.83,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Good,No
585,4.81,6.03,5.54,Declining,20,12,40,24,60.0,4.81,12,91.82,High,2025-07-29,2,On Time,1,0,1,2,0,0,Average,No
586,6.52,6.52,6.52,Stable,24,20,168,142,84.52,6.46,44,82.71,Low,2025-07-30,3,Late,0,0,0,7,1,1,Average,No
587,7.93,,7.93,Declining,20,18,20,18,90.0,7.93,18,79.81,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Good,No
588,8.29,8.06,8.15,Stable,18,17,126,122,96.83,8.5,36,92.03,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
589,8.2,8.2,8.2,Stable,22,21,110,109,99.09,7.2,42,90.56,Low,2025-08-01,5,Late,0,0,0,5,0,0,Good,No
590,6.27,5.25,5.66,Improving,20,12,120,72,60.0,5.91,40,71.73,Low,2025-07-28,1,On Time,0,0,0,6,0,0,Average,No
591,5.47,,5.47,Improving,24,17,24,17,70.83,5.47,17,77.51,Medium,2025-07-27,0,On Time,0,0,0,1,1,0,Below Average,No
592,8.79,8.03,8.33,Improving,18,17,126,119,94.44,8.82,36,72.25,Low,2025-08-06,10,Very Late,0,0,0,7,0,0,Good,No
593,8.3,7.33,7.72,Improving,22,17,154,124,80.52,6.85,36,76.2,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
594,6.44,6.46,6.45,Stable,22,20,154,141,91.56,5.69,40,78.6,Low,2025-08-03,7,Late,2,0,2,7,1,1,Average,No
595,4.84,5.53,5.25,Declining,24,16,120,83,69.17,4.78,38,80.75,Low,2025-07-27,0,On Time,2,0,2,5,0,0,Below Average,No
596,7.15,,7.15,Stable,24,22,24,22,91.67,7.15,22,92.55,Low,2025-07-28,1,On Time,0,0,0,1,0,0,Good,No
597,4.46,,4.46,Declining,22,16,22,16,72.73,4.46,16,62.57,High,2025-07-27,0,On Time,0,0,0,1,3,0,Below Average,Yes
598,6.96,6.71,6.81,Stable,24,20,168,146,86.9,6.32,38,70.77,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Average,No
599,8.4,8.2,8.28,Stable,24,23,168,167,99.4,7.74,42,66.8,Low,2025-08-06,10,Very Late,0,0,0,7,0,0,Good,No
600,5.16,5.74,5.51,Declining,18,14,90,72,80.0,4.99,38,69.94,Low,2025-07-27,0,On Time,0,1,1,5,0,0,Average,No
601,8.21,7.92,8.04,Stable,20,19,60,59,98.33,8.09,42,86.08,Low,2025-07-27,0,On Time,0,0,0,3,1,1,Good,No
602,7.92,7.17,7.47,Improving,22,18,66,56,84.85,7.48,36,92.14,Low,2025-08-01,5,Late,0,0,0,3,1,1,Good,No
603,5.01,5.16,5.1,Stable,18,13,54,41,75.93,5.37,36,78.68,Low,2025-07-27,0,On Time,1,0,1,3,1,1,Below Average,No
604,7.85,8.11,8.01,Stable,20,19,40,38,95.0,7.85,19,66.49,Low,2025-07-28,1,On Time,0,1,1,2,0,0,Good,No
605,7.69,7.81,7.76,Stable,24,19,120,98,81.67,7.16,40,74.86,Low,2025-07-30,3,Late,0,1,1,5,0,0,Good,No
606,6.7,6.67,6.68,Stable,22,18,132,110,83.33,5.99,44,72.9,Low,2025-07-27,0,On Time,0,0,0,6,1,1,Average,No
607,6.71,5.54,6.01,Improving,18,15,90,78,86.67,6.43,36,65.27,Low,2025-07-27,0,On Time,1,0,1,5,0,0,Average,No
608,7.98,7.99,7.99,Stable,20,17,80,71,88.75,7.03,38,85.17,Low,2025-08-01,5,Late,0,0,0,4,1,0,Good,No
609,7.88,7.59,7.71,Stable,18,15,36,31,86.11,7.88,15,74.75,Low,2025-07-29,2,On Time,0,0,0,2,0,0,Good,No
610,7.63,7.51,7.56,Stable,22,18,154,126,81.82,7.83,42,85.69,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Good,No
611,8.07,8.17,8.13,Stable,24,23,72,71,98.61,8.31,40,72.48,Low,2025-08-01,5,Late,0,0,0,3,0,0,Good,No
612,6.14,7.59,7.01,Declining,20,17,140,122,87.14,6.5,40,91.16,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
613,7.95,8.07,8.02,Stable,24,23,48,46,95.83,7.95,23,92.86,Low,2025-08-01,5,Late,0,0,0,2,0,0,Good,No
614,7.82,7.55,7.66,Stable,24,22,96,88,91.67,8.08,38,80.53,Low,2025-07-29,2,On Time,0,0,0,4,0,0,Good,No
615,6.05,7.46,6.9,Declining,24,20,168,145,86.31,7.31,42,77.1,Low,2025-08-03,7,Late,1,0,1,7,2,2,Average,No
616,8.74,7.88,8.22,Improving,24,23,120,116,96.67,7.75,36,74.42,Low,2025-07-28,1,On Time,0,0,0,5,0,0,Good,No
617,8.55,7.36,7.84,Improving,24,22,96,90,93.75,7.22,38,81.08,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No
618,7.83,7.91,7.88,Stable,22,20,154,141,91.56,7.29,40,74.39,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
619,7.5,,7.5,Stable,20,18,20,18,90.0,7.5,18,61.25,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Good,No
620,6.21,6.49,6.38,Stable,24,19,48,39,81.25,6.21,19,79.86,Medium,2025-07-29,2,On Time,1,0,1,2,1,0,Average,No
621,6.76,5.37,5.93,Improving,18,14,126,104,82.54,5.48,40,79.53,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Average,No
622,7.67,,7.67,Stable,20,18,20,18,90.0,7.67,18,88.18,Low,2025-07-27,0,On Time,0,0,0,1,1,1,Good,No
623,5.22,5.41,5.33,Stable,20,13,80,54,67.5,5.56,40,89.58,Low,2025-08-01,5,Late,1,0,1,4,2,2,Below Average,No
624,5.08,5.19,5.15,Stable,22,14,110,70,63.64,4.72,36,85.56,Low,2025-08-16,20,Very Late,0,0,0,5,0,0,Below Average,No
625,5.71,5.69,5.7,Stable,24,18,168,132,78.57,5.17,42,70.93,Low,2025-07-30,3,Late,0,0,0,7,0,0,Average,No
626,6.59,6.68,6.64,Stable,18,16,54,49,90.74,6.18,38,77.09,Low,2025-07-29,2,On Time,1,0,1,3,0,0,Average,No
627,7.6,7.46,7.52,Stable,24,21,48,42,87.5,7.6,21,94.17,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No
628,6.99,8.04,7.62,Declining,24,19,48,38,79.17,6.99,19,80.1,Medium,2025-07-29,2,On Time,0,0,0,2,0,0,Good,No
629,7.53,7.37,7.43,Stable,20,16,100,80,80.0,7.66,44,70.94,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
630,6.46,5.4,5.82,Improving,20,15,140,108,77.14,6.1,42,78.15,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Average,No
631,5.65,5.93,5.82,Stable,18,12,126,84,66.67,5.35,40,76.35,Low,2025-07-29,2,On Time,0,0,0,7,0,0,Average,No
632,5.9,7.29,6.73,Declining,22,17,44,35,79.55,5.9,17,87.66,Medium,2025-07-28,1,On Time,2,0,2,2,0,0,Average,No
633,8.4,7.05,7.59,Improving,20,18,140,129,92.14,6.93,38,85.44,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
634,10.02,,10.02,Stable,20,19,20,19,95.0,10.02,19,63.62,Low,2025-07-28,1,On Time,0,0,0,1,0,0,Excellent,No
635,7.55,6.78,7.09,Improving,24,21,48,42,87.5,7.55,21,85.3,Low,2025-07-30,3,Late,0,0,0,2,0,0,Good,No
636,5.92,6.67,6.37,Declining,20,18,80,75,93.75,6.34,36,91.64,Low,2025-07-27,0,On Time,0,0,0,4,2,0,Average,No
637,7.34,7.27,7.3,Stable,22,20,154,144,93.51,7.0,44,71.66,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
638,6.44,6.73,6.61,Stable,20,17,140,123,87.86,5.95,40,76.53,Low,2025-07-29,2,On Time,0,0,0,7,1,1,Average,No
639,5.22,5.72,5.52,Declining,20,15,60,46,76.67,5.38,38,65.87,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Average,No
640,3.98,,3.98,Stable,20,10,20,10,50.0,3.98,10,83.02,High,2025-07-27,0,On Time,0,0,0,1,3,0,Poor,Yes
641,5.49,6.56,6.13,Declining,18,15,36,31,86.11,5.49,15,75.09,Medium,2025-07-27,0,On Time,1,0,1,2,0,0,Average,No
642,6.96,6.91,6.93,Stable,22,18,88,72,81.82,6.9,40,85.33,Low,2025-07-27,0,On Time,2,0,2,4,0,0,Average,No
643,7.94,8.16,8.07,Stable,24,23,48,47,97.92,7.94,23,63.35,Low,2025-07-29,2,On Time,0,0,0,2,0,0,Good,No
644,7.11,5.76,6.3,Improving,20,16,120,99,82.5,6.04,36,92.33,Low,2025-07-27,0,On Time,0,0,0,6,1,1,Average,No
645,4.18,4.95,4.64,Declining,24,18,144,108,75.0,3.87,44,92.43,Low,2025-07-27,0,On Time,0,0,0,6,4,2,Below Average,Yes
646,5.77,5.84,5.81,Stable,22,13,110,68,61.82,6.23,38,65.31,Low,2025-07-29,2,On Time,1,0,1,5,1,0,Average,No
647,7.67,7.02,7.28,Improving,18,14,90,73,81.11,7.23,38,88.84,Low,2025-07-28,1,On Time,0,0,0,5,0,0,Good,No
648,6.7,5.42,5.93,Improving,22,17,44,35,79.55,6.7,17,78.51,Medium,2025-07-29,2,On Time,0,0,0,2,0,0,Average,No
649,4.36,5.53,5.06,Declining,22,15,154,108,70.13,5.11,44,76.1,Low,2025-07-28,1,On Time,0,0,0,7,2,0,Below Average,No
650,6.63,7.57,7.19,Declining,24,22,96,88,91.67,6.64,38,80.11,Low,2025-07-27,0,On Time,0,0,0,4,1,1,Good,No
651,4.6,5.78,5.31,Declining,20,15,80,60,75.0,5.46,42,84.08,Low,2025-07-29,2,On Time,2,0,2,4,0,0,Below Average,No
652,5.84,6.62,6.31,Declining,24,20,168,143,85.12,5.84,40,76.89,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Average,No
653,8.23,8.12,8.16,Stable,22,21,154,147,95.45,7.77,36,66.44,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
654,6.13,4.96,5.43,Improving,22,15,88,62,70.45,4.69,42,65.8,Low,2025-07-30,3,Late,1,0,1,4,1,1,Below Average,No
655,4.48,,4.48,Stable,22,18,22,18,81.82,4.48,18,76.06,High,2025-08-01,5,Late,0,0,0,1,2,1,Below Average,Yes
656,6.08,6.3,6.21,Stable,18,15,36,30,83.33,6.08,15,64.44,Medium,2025-07-27,0,On Time,0,0,0,2,0,0,Average,No
657,7.03,7.02,7.02,Stable,22,17,110,89,80.91,7.01,40,85.6,Low,2025-07-29,2,On Time,0,0,0,5,0,0,Good,No
658,7.69,6.3,6.86,Improving,24,21,168,149,88.69,6.68,40,76.93,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Average,No
659,6.52,5.28,5.78,Improving,20,13,140,92,65.71,6.23,42,75.29,Low,2025-07-28,1,On Time,1,0,1,7,1,0,Average,No
660,4.88,,4.88,Declining,24,14,24,14,58.33,4.88,14,73.32,High,2025-07-27,0,On Time,0,0,0,1,1,0,Below Average,Yes
661,5.02,4.85,4.92,Stable,24,16,144,97,67.36,5.3,38,90.1,Low,2025-07-27,0,On Time,0,0,0,6,3,0,Below Average,Yes
662,6.58,6.02,6.24,Improving,18,16,90,83,92.22,5.74,42,93.73,Low,2025-08-03,7,Late,0,0,0,5,0,0,Average,No
663,6.5,7.5,7.1,Declining,18,14,54,43,79.63,7.01,42,66.36,Low,2025-07-27,0,On Time,1,0,1,3,1,1,Good,No
664,6.91,7.83,7.46,Declining,18,14,72,59,81.94,6.84,40,81.64,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No
665,5.88,6.09,6.01,Stable,22,18,154,128,83.12,6.43,42,66.11,Low,2025-07-27,0,On Time,2,0,2,7,1,0,Average,No
666,7.73,7.66,7.69,Stable,18,16,54,50,92.59,7.08,44,75.25,Low,2025-07-30,3,Late,1,0,1,3,0,0,Good,No
667,5.74,5.47,5.58,Stable,24,17,96,70,72.92,5.52,42,78.48,Low,2025-07-27,0,On Time,1,0,1,4,1,1,Average,No
668,4.92,6.04,5.59,Declining,22,13,132,82,62.12,4.7,38,69.99,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Average,No
669,6.19,7.39,6.91,Declining,24,22,96,90,93.75,6.49,36,82.25,Low,2025-07-27,0,On Time,0,0,0,4,1,1,Average,No
670,7.28,6.64,6.9,Improving,20,17,140,121,86.43,7.1,38,69.98,Low,2025-08-01,5,Late,0,0,0,7,0,0,Average,No
671,7.48,7.74,7.64,Stable,20,18,40,36,90.0,7.48,18,65.63,Low,2025-07-29,2,On Time,0,0,0,2,0,0,Good,No
672,9.08,,9.08,Stable,18,17,18,17,94.44,9.08,17,88.99,Low,2025-08-06,10,Very Late,0,0,0,1,0,0,Excellent,No
673,7.39,7.37,7.38,Stable,24,22,120,112,93.33,6.43,38,69.39,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
674,4.58,6.08,5.48,Declining,22,13,154,97,62.99,5.93,40,89.58,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Below Average,No
675,6.86,5.48,6.03,Improving,22,18,110,94,85.45,6.39,42,87.61,Low,2025-07-27,0,On Time,0,0,0,5,1,0,Average,No
676,6.18,6.26,6.23,Stable,24,19,72,58,80.56,5.43,36,74.43,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Average,No
677,5.11,5.69,5.46,Declining,18,15,108,90,83.33,5.11,40,81.9,Low,2025-07-30,3,Late,0,0,0,6,1,0,Below Average,No
678,4.54,6.03,5.43,Declining,20,12,100,63,63.0,4.67,36,91.65,Low,2025-07-27,0,On Time,2,0,2,5,0,0,Below Average,No
679,6.22,5.06,5.52,Improving,22,18,154,128,83.12,5.37,44,66.43,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Average,No
680,7.12,7.1,7.11,Stable,18,15,126,105,83.33,7.35,38,77.63,Low,2025-07-27,0,On Time,0,1,1,7,0,0,Good,No
681,5.85,,5.85,Stable,18,14,18,14,77.78,5.85,14,87.43,Medium,2025-07-27,0,On Time,0,0,0,1,2,0,Average,No
682,5.99,6.67,6.4,Declining,20,16,140,118,84.29,6.58,38,90.49,Low,2025-07-29,2,On Time,1,0,1,7,1,0,Average,No
683,5.06,5.25,5.17,Stable,22,14,66,42,63.64,4.39,36,89.27,Low,2025-07-27,0,On Time,1,0,1,3,1,1,Below Average,No
684,8.27,8.0,8.11,Stable,22,21,132,128,96.97,8.47,36,91.61,Low,2025-07-27,0,On Time,1,0,1,6,0,0,Good,No
685,6.12,,6.12,Improving,24,20,24,20,83.33,6.12,20,87.31,Medium,2025-07-27,0,On Time,0,0,0,1,0,0,Average,No
686,8.37,8.13,8.23,Stable,18,17,126,122,96.83,8.5,40,80.34,Low,2025-07-30,3,Late,1,0,1,7,0,0,Good,No
687,7.24,7.27,7.26,Stable,22,18,44,37,84.09,7.24,18,87.53,Low,2025-08-01,5,Late,0,0,0,2,0,0,Good,No
688,8.71,7.64,8.07,Improving,22,21,88,84,95.45,8.47,44,69.4,Low,2025-07-29,2,On Time,0,0,0,4,0,0,Good,No
689,6.65,8.03,7.48,Declining,20,18,80,73,91.25,6.81,36,74.26,Low,2025-07-27,0,On Time,1,0,1,4,0,0,Good,No
690,5.01,5.73,5.44,Declining,20,16,140,112,80.0,5.48,44,86.11,Low,2025-07-30,3,Late,0,0,0,7,0,0,Below Average,No
691,8.52,7.73,8.05,Improving,24,23,48,46,95.83,8.52,23,66.51,Low,2025-07-27,0,On Time,0,0,0,2,1,1,Good,No
692,6.58,7.66,7.23,Declining,22,20,66,60,90.91,6.33,42,71.83,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
693,8.71,7.51,7.99,Improving,22,19,132,119,90.15,7.09,42,66.13,Low,2025-07-28,1,On Time,0,0,0,6,0,0,Good,No
694,7.52,7.34,7.41,Stable,24,19,96,79,82.29,6.62,38,92.02,Low,2025-07-30,3,Late,0,0,0,4,0,0,Good,No
695,6.85,8.0,7.54,Declining,20,18,60,56,93.33,6.82,42,71.37,Low,2025-07-29,2,On Time,0,0,0,3,0,0,Good,No
696,5.0,4.95,4.97,Stable,20,13,80,52,65.0,4.34,44,90.35,Low,2025-07-27,0,On Time,3,0,3,4,3,1,Below Average,Yes
697,5.98,6.26,6.15,Stable,24,19,144,117,81.25,5.43,38,71.52,Low,2025-07-27,0,On Time,1,0,1,6,0,0,Average,No
698,7.35,6.4,6.78,Improving,18,15,72,61,84.72,6.23,42,92.55,Low,2025-07-27,0,On Time,2,0,2,4,0,0,Average,No
699,7.29,7.26,7.27,Stable,22,20,110,102,92.73,7.21,38,78.14,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
700,4.85,5.69,5.35,Declining,24,16,72,50,69.44,5.08,38,81.75,Low,2025-07-29,2,On Time,0,0,0,3,0,0,Below Average,No
701,6.73,6.92,6.84,Stable,24,22,120,111,92.5,5.87,36,76.75,Low,2025-07-27,0,On Time,0,0,0,5,1,1,Average,No
702,8.14,8.24,8.2,Stable,24,22,120,114,95.0,7.48,40,91.98,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
703,6.17,7.56,7.0,Declining,20,18,60,56,93.33,6.27,36,89.84,Low,2025-07-27,0,On Time,1,0,1,3,0,0,Good,No
704,5.3,,5.3,Improving,18,14,18,14,77.78,5.3,14,70.97,Medium,2025-07-29,2,On Time,0,0,0,1,1,0,Below Average,No
705,5.93,6.05,6.0,Stable,20,17,80,69,86.25,6.12,36,68.79,Low,2025-07-28,1,On Time,0,0,0,4,1,1,Average,No
706,8.36,7.59,7.9,Improving,18,15,72,60,83.33,7.97,36,94.84,Low,2025-07-27,0,On Time,1,0,1,4,1,1,Good,No
707,8.7,7.48,7.97,Improving,22,19,88,78,88.64,7.66,40,81.59,Low,2025-07-28,1,On Time,0,0,0,4,0,0,Good,No
708,7.39,7.65,7.55,Stable,22,20,154,141,91.56,7.96,40,83.99,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Good,No
709,6.36,6.37,6.37,Stable,20,16,120,97,80.83,5.86,38,68.53,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Average,No
710,5.74,5.93,5.85,Stable,24,19,168,133,79.17,5.82,44,79.17,Low,2025-07-29,2,On Time,0,0,0,7,1,0,Average,No
711,6.34,7.37,6.96,Declining,22,19,110,96,87.27,6.96,38,85.69,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Average,No
712,6.61,6.38,6.47,Stable,18,17,36,34,94.44,6.61,17,86.36,Medium,2025-08-01,5,Late,0,0,0,2,1,1,Average,No
713,6.49,6.3,6.38,Stable,24,21,120,106,88.33,5.39,42,76.9,Low,2025-07-27,0,On Time,0,0,0,5,2,2,Average,No
714,6.08,,6.08,Stable,18,16,18,16,88.89,6.08,16,93.63,Medium,2025-07-27,0,On Time,0,0,0,1,0,0,Average,No
715,7.77,6.55,7.04,Improving,22,18,132,109,82.58,6.35,38,77.32,Low,2025-07-28,1,On Time,0,0,0,6,0,0,Good,No
716,7.94,7.76,7.83,Stable,18,15,72,63,87.5,7.53,36,70.47,Low,2025-07-28,1,On Time,0,1,1,4,0,0,Good,No
717,8.47,7.38,7.82,Improving,18,15,126,110,87.3,7.34,44,93.48,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Good,No
718,8.22,8.05,8.12,Stable,22,21,154,147,95.45,8.12,38,80.3,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
719,5.92,6.1,6.03,Stable,20,17,60,51,85.0,6.2,42,77.01,Low,2025-08-06,10,Very Late,1,0,1,3,1,1,Average,No
720,5.02,4.73,4.85,Stable,22,15,132,90,68.18,4.02,44,71.46,Low,2025-07-27,0,On Time,1,0,1,6,2,2,Below Average,Yes
721,6.31,,6.31,Stable,24,22,24,22,91.67,6.31,22,61.67,Medium,2025-07-30,3,Late,0,0,0,1,0,0,Average,No
722,8.16,8.45,8.33,Stable,20,19,140,136,97.14,8.68,42,72.76,Low,2025-08-03,7,Late,0,0,0,7,0,0,Good,No
723,5.89,,5.89,Stable,20,16,20,16,80.0,5.89,16,85.43,Medium,2025-07-28,1,On Time,0,0,0,1,2,1,Average,No
724,7.09,5.72,6.27,Improving,24,22,120,111,92.5,5.49,40,73.81,Low,2025-07-29,2,On Time,1,0,1,5,0,0,Average,No
725,8.88,,8.88,Stable,18,17,18,17,94.44,8.88,17,80.76,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Excellent,No
726,6.16,7.3,6.84,Declining,22,18,110,94,85.45,7.03,38,90.5,Low,2025-07-28,1,On Time,0,0,0,5,2,0,Average,No
727,5.39,5.45,5.43,Stable,22,14,66,44,66.67,5.78,42,93.89,Low,2025-07-27,0,On Time,1,0,1,3,1,1,Below Average,No
728,6.08,6.0,6.03,Stable,22,18,66,55,83.33,6.26,42,69.95,Low,2025-07-30,3,Late,1,0,1,3,1,1,Average,No
729,5.32,5.92,5.68,Declining,20,16,120,101,84.17,5.36,42,68.81,Low,2025-07-27,0,On Time,0,0,0,6,2,1,Average,No
730,6.14,,6.14,Declining,20,16,20,16,80.0,6.14,16,77.95,Medium,2025-08-06,10,Very Late,0,0,0,1,1,1,Average,No
731,7.81,6.57,7.07,Improving,20,16,140,114,81.43,6.1,42,71.39,Low,2025-07-29,2,On Time,0,0,0,7,0,0,Good,No
732,4.8,6.01,5.53,Declining,18,12,72,48,66.67,4.99,40,78.99,Low,2025-07-27,0,On Time,2,0,2,4,0,0,Average,No
733,4.0,5.17,4.7,Declining,18,13,72,55,76.39,5.14,38,77.24,Low,2025-07-29,2,On Time,2,0,2,4,1,1,Below Average,Yes
734,5.25,,5.25,Stable,18,14,18,14,77.78,5.25,14,62.51,Medium,2025-07-27,0,On Time,0,0,0,1,1,0,Below Average,No
735,4.88,5.69,5.37,Declining,22,16,88,64,72.73,5.38,40,66.66,Low,2025-07-29,2,On Time,0,0,0,4,1,1,Below Average,No
736,6.91,8.17,7.67,Declining,24,22,168,159,94.64,7.0,40,66.26,Low,2025-07-30,3,Late,0,1,1,7,0,0,Good,No
737,7.19,5.97,6.46,Improving,24,21,48,43,89.58,7.19,21,63.46,Low,2025-08-01,5,Late,0,0,0,2,0,0,Average,No
738,6.33,5.26,5.69,Improving,18,13,54,40,74.07,4.85,44,90.92,Low,2025-07-27,0,On Time,0,0,0,3,1,1,Average,No
739,5.61,6.83,6.34,Declining,18,15,54,45,83.33,5.96,38,81.31,Low,2025-07-27,0,On Time,0,0,0,3,1,0,Average,No
740,5.05,6.22,5.75,Declining,22,18,44,36,81.82,5.05,18,81.29,Medium,2025-07-28,1,On Time,0,0,0,2,1,0,Average,No
741,5.92,5.71,5.79,Stable,18,10,126,76,60.32,4.98,42,80.4,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Average,No
742,5.09,5.69,5.45,Declining,18,14,54,44,81.48,4.54,40,66.84,Low,2025-07-28,1,On Time,0,0,0,3,0,0,Below Average,No
743,6.15,6.03,6.08,Stable,22,18,44,36,81.82,6.15,18,65.52,Medium,2025-07-29,2,On Time,0,0,0,2,0,0,Average,No
744,6.12,6.13,6.13,Stable,22,17,88,71,80.68,6.35,42,65.48,Low,2025-07-29,2,On Time,0,0,0,4,2,1,Average,No
745,5.18,5.17,5.17,Stable,24,15,168,111,66.07,5.07,36,87.09,Low,2025-08-01,5,Late,0,0,0,7,0,0,Below Average,No
746,6.82,7.1,6.99,Stable,24,21,96,86,89.58,6.32,40,91.69,Low,2025-07-29,2,On Time,0,0,0,4,2,2,Average,No
747,7.38,7.39,7.39,Stable,20,18,140,127,90.71,7.32,36,68.32,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
748,7.52,6.94,7.17,Improving,18,16,54,48,88.89,7.09,38,93.93,Low,2025-07-29,2,On Time,0,1,1,3,0,0,Good,No
749,6.84,5.63,6.11,Improving,24,20,144,120,83.33,5.13,40,84.04,Low,2025-08-03,7,Late,1,0,1,6,0,0,Average,No
750,7.83,6.38,6.96,Improving,20,16,120,98,81.67,7.42,42,68.95,Low,2025-07-30,3,Late,0,0,0,6,1,1,Average,No
