student_id,date,day_of_week,week_number,status,marked_by,marked_at
817,2025-10-21,Tuesday,3,Present,Prof. Mehta,2025-10-21 00:00:00
817,2025-10-22,Wednesday,3,Present,Prof. Sharma,2025-10-22 00:00:00
817,2025-10-23,Thursday,3,Present,Prof. Mehta,2025-10-23 00:00:00
817,2025-10-24,Friday,3,Present,Prof. Sharma,2025-10-24 00:00:00
817,2025-10-27,Monday,4,Absent,Prof. Sharma,2025-10-27 00:00:00
817,2025-10-28,Tuesday,4,Present,Prof. Mehta,2025-10-28 00:00:00
817,2025-10-29,Wednesday,4,Present,Prof. Sharma,2025-10-29 00:00:00
817,2025-10-30,Thursday,4,Present,Prof. Mehta,2025-10-30 00:00:00
817,2025-10-31,Friday,4,Absent,Prof. Mehta,2025-10-31 00:00:00
817,2025-11-03,Monday,5,Present,Prof. Sharma,2025-11-03 00:00:00
817,2025-11-04,Tuesday,5,Present,Prof. Sharma,2025-11-04 00:00:00
817,2025-11-05,Wednesday,5,Present,Prof. Mehta,2025-11-05 00:00:00
817,2025-11-06,Thursday,5,Present,Prof. Sharma,2025-11-06 00:00:00
817,2025-11-07,Friday,5,Absent,Prof. Sharma,2025-11-07 00:00:00
817,2025-11-10,Monday,6,Absent,Prof. Mehta,2025-11-10 00:00:00
817,2025-11-11,Tuesday,6,Absent,Prof. Sharma,2025-11-11 00:00:00
817,2025-11-12,Wednesday,6,Absent,Prof. Patel,2025-11-12 00:00:00
817,2025-11-13,Thursday,6,Absent,Prof. Patel,2025-11-13 00:00:00
817,2025-11-14,Friday,6,Present,Prof. Sharma,2025-11-14 00:00:00
817,2025-11-17,Monday,7,Present,Prof. Sharma,2025-11-17 00:00:00
817,2025-11-18,Tuesday,7,Absent,Prof. Patel,2025-11-18 00:00:00
817,2025-11-19,Wednesday,7,Present,Prof. Sharma,2025-11-19 00:00:00
817,2025-11-20,Thursday,7,Present,Prof. Patel,2025-11-20 00:00:00
817,2025-11-21,Friday,7,Present,Prof. Mehta,2025-11-21 00:00:00
817,2025-11-24,Monday,8,Present,Prof. Mehta,2025-11-24 00:00:00
817,2025-11-25,Tuesday,8,Absent,Prof. Patel,2025-11-25 00:00:00
817,2025-11-26,Wednesday,8,Present,Prof. Patel,2025-11-26 00:00:00
817,2025-11-27,Thursday,8,Absent,Prof. Mehta,2025-11-27 00:00:00
817,2025-11-28,Friday,8,Absent,Prof. Mehta,2025-11-28 00:00:00
818,2025-10-06,Monday,1,Present,Prof. Mehta,2025-10-06 00:00:00
818,2025-10-07,Tuesday,1,Present,Prof. Patel,2025-10-07 00:00:00
818,2025-10-08,Wednesday,1,Absent,Prof. Mehta,2025-10-08 00:00:00
818,2025-10-09,Thursday,1,Present,Prof. Patel,2025-10-09 00:00:00
818,2025-10-10,Friday,1,Present,Prof. Sharma,2025-10-10 00:00:00
818,2025-10-13,Monday,2,Present,Prof. Sharma,2025-10-13 00:00:00
818,2025-10-14,Tuesday,2,Present,Prof. Sharma,2025-10-14 00:00:00
818,2025-10-15,Wednesday,2,Present,Prof. Sharma,2025-10-15 00:00:00
818,2025-10-16,Thursday,2,Absent,Prof. Patel,2025-10-16 00:00:00
818,2025-10-17,Friday,2,Present,Prof. Mehta,2025-10-17 00:00:00
818,2025-10-20,Monday,3,Present,Prof. Patel,2025-10-20 00:00:00
818,2025-10-21,Tuesday,3,Present,Prof. Mehta,2025-10-21 00:00:00
818,2025-10-22,Wednesday,3,Absent,Prof. Patel,2025-10-22 00:00:00
818,2025-10-23,Thursday,3,Present,Prof. Patel,2025-10-23 00:00:00
818,2025-10-24,Friday,3,Present,Prof. Mehta,2025-10-24 00:00:00
818,2025-10-27,Monday,4,Absent,Prof. Patel,2025-10-27 00:00:00
818,2025-10-28,Tuesday,4,Absent,Prof. Patel,2025-10-28 00:00:00
818,2025-10-29,Wednesday,4,Present,Prof. Mehta,2025-10-29 00:00:00
818,2025-10-30,Thursday,4,Absent,Prof. Mehta,2025-10-30 00:00:00
818,2025-10-31,Friday,4,Absent,Prof. Patel,2025-10-31 00:00:00
818,2025-11-03,Monday,5,Absent,Prof. Sharma,2025-11-03 00:00:00
818,2025-11-04,Tuesday,5,Absent,Prof. Sharma,2025-11-04 00:00:00
818,2025-11-05,Wednesday,5,Present,Prof. Sharma,2025-11-05 00:00:00
818,2025-11-06,Thursday,5,Present,Prof. Mehta,2025-11-06 00:00:00
818,2025-11-07,Friday,5,Absent,Prof. Mehta,2025-11-07 00:00:00
818,2025-11-10,Monday,6,Present,Prof. Sharma,2025-11-10 00:00:00
818,2025-11-11,Tuesday,6,Absent,Prof. Patel,2025-11-11 00:00:00
818,2025-11-12,Wednesday,6,Present,Prof. Mehta,2025-11-12 00:00:00
818,2025-11-13,Thursday,6,Present,Prof. Mehta,2025-11-13 00:00:00
818,2025-11-14,Friday,6,Absent,Prof. Mehta,2025-11-14 00:00:00
818,2025-11-17,Monday,7,Present,Prof. Sharma,2025-11-17 00:00:00
818,2025-11-18,Tuesday,7,Present,Prof. Sharma,2025-11-18 00:00:00
818,2025-11-19,Wednesday,7,Present,Prof. Sharma,2025-11-19 00:00:00
818,2025-11-20,Thursday,7,Present,Prof. Patel,2025-11-20 00:00:00
818,2025-11-21,Friday,7,Absent,Prof. Patel,2025-11-21 00:00:00
818,2025-11-24,Monday,8,Absent,Prof. Patel,2025-11-24 00:00:00
818,2025-11-25,Tuesday,8,Present,Prof. Mehta,2025-11-25 00:00:00
818,2025-11-26,Wednesday,8,Absent,Prof. Patel,2025-11-26 00:00:00
818,2025-11-27,Thursday,8,Present,Prof. Mehta,2025-11-27 00:00:00
818,2025-11-28,Friday,8,Absent,Prof. Mehta,2025-11-28 00:00:00
819,2025-10-06,Monday,1,Present,Prof. Mehta,2025-10-06 00:00:00
819,2025-10-07,Tuesday,1,Present,Prof. Patel,2025-10-07 00:00:00
819,2025-10-08,Wednesday,1,Present,Prof. Sharma,2025-10-08 00:00:00
819,2025-10-09,Thursday,1,Present,Prof. Patel,2025-10-09 00:00:00
819,2025-10-10,Friday,1,Absent,Prof. Sharma,2025-10-10 00:00:00
819,2025-10-13,Monday,2,Absent,Prof. Mehta,2025-10-13 00:00:00
819,2025-10-14,Tuesday,2,Present,Prof. Sharma,2025-10-14 00:00:00
819,2025-10-15,Wednesday,2,Absent,Prof. Mehta,2025-10-15 00:00:00
819,2025-10-16,Thursday,2,Absent,Prof. Patel,2025-10-16 00:00:00
819,2025-10-17,Friday,2,Absent,Prof. Patel,2025-10-17 00:00:00
819,2025-10-20,Monday,3,Present,Prof. Patel,2025-10-20 00:00:00
819,2025-10-21,Tuesday,3,Absent,Prof. Sharma,2025-10-21 00:00:00
819,2025-10-22,Wednesday,3,Present,Prof. Mehta,2025-10-22 00:00:00
819,2025-10-23,Thursday,3,Present,Prof. Sharma,2025-10-23 00:00:00
819,2025-10-24,Friday,3,Present,Prof. Patel,2025-10-24 00:00:00
819,2025-10-27,Monday,4,Present,Prof. Sharma,2025-10-27 00:00:00
819,2025-10-28,Tuesday,4,Present,Prof. Sharma,2025-10-28 00:00:00
819,2025-10-29,Wednesday,4,Present,Prof. Mehta,2025-10-29 00:00:00
819,2025-10-30,Thursday,4,Present,Prof. Sharma,2025-10-30 00:00:00
819,2025-10-31,Friday,4,Present,Prof. Patel,2025-10-31 00:00:00
819,2025-11-03,Monday,5,Absent,Prof. Mehta,2025-11-03 00:00:00
819,2025-11-04,Tuesday,5,Absent,Prof. Sharma,2025-11-04 00:00:00
819,2025-11-05,Wednesday,5,Present,Prof. Sharma,2025-11-05 00:00:00
819,2025-11-06,Thursday,5,Present,Prof. Patel,2025-11-06 00:00:00
819,2025-11-07,Friday,5,Present,Prof. Sharma,2025-11-07 00:00:00
819,2025-11-10,Monday,6,Absent,Prof. Mehta,2025-11-10 00:00:00
819,2025-11-11,Tuesday,6,Present,Prof. Sharma,2025-11-11 00:00:00
819,2025-11-12,Wednesday,6,Present,Prof. Mehta,2025-11-12 00:00:00
819,2025-11-13,Thursday,6,Present,Prof. Patel,2025-11-13 00:00:00
819,2025-11-14,Friday,6,Absent,Prof. Patel,2025-11-14 00:00:00
819,2025-11-17,Monday,7,Present,Prof. Mehta,2025-11-17 00:00:00
819,2025-11-18,Tuesday,7,Present,Prof. Mehta,2025-11-18 00:00:00
819,2025-11-19,Wednesday,7,Absent,Prof. Mehta,2025-11-19 00:00:00
819,2025-11-20,Thursday,7,Present,Prof. Patel,2025-11-20 00:00:00
819,2025-11-21,Friday,7,Absent,Prof. Patel,2025-11-21 00:00:00
819,2025-11-24,Monday,8,Absent,Prof. Patel,2025-11-24 00:00:00
819,2025-11-25,Tuesday,8,Absent,Prof. Patel,2025-11-25 00:00:00
819,2025-11-26,Wednesday,8,Present,Prof. Sharma,2025-11-26 00:00:00
819,2025-11-27,Thursday,8,Present,Prof. Mehta,2025-11-27 00:00:00
819,2025-11-28,Friday,8,Present,Prof. Sharma,2025-11-28 00:00:00
820,2025-10-06,Monday,1,Absent,Prof. Mehta,2025-10-06 00:00:00
820,2025-10-07,Tuesday,1,Present,Prof. Mehta,2025-10-07 00:00:00
820,2025-10-08,Wednesday,1,Absent,Prof. Patel,2025-10-08 00:00:00
820,2025-10-09,Thursday,1,Present,Prof. Sharma,2025-10-09 00:00:00
820,2025-10-10,Friday,1,Present,Prof. Sharma,2025-10-10 00:00:00
820,2025-10-13,Monday,2,Present,Prof. Sharma,2025-10-13 00:00:00
820,2025-10-14,Tuesday,2,Present,Prof. Sharma,2025-10-14 00:00:00
820,2025-10-15,Wednesday,2,Present,Prof. Sharma,2025-10-15 00:00:00
820,2025-10-16,Thursday,2,Present,Prof. Patel,2025-10-16 00:00:00
820,2025-10-17,Friday,2,Present,Prof. Patel,2025-10-17 00:00:00
820,2025-10-20,Monday,3,Absent,Prof. Patel,2025-10-20 00:00:00
820,2025-10-21,Tuesday,3,Present,Prof. Sharma,2025-10-21 00:00:00
820,2025-10-22,Wednesday,3,Present,Prof. Patel,2025-10-22 00:00:00
820,2025-10-23,Thursday,3,Present,Prof. Mehta,2025-10-23 00:00:00
820,2025-10-24,Friday,3,Present,Prof. Sharma,2025-10-24 00:00:00
820,2025-10-27,Monday,4,Absent,Prof. Mehta,2025-10-27 00:00:00
820,2025-10-28,Tuesday,4,Present,Prof. Sharma,2025-10-28 00:00:00
820,2025-10-29,Wednesday,4,Present,Prof. Sharma,2025-10-29 00:00:00
820,2025-10-30,Thursday,4,Absent,Prof. Patel,2025-10-30 00:00:00
820,2025-10-31,Friday,4,Present,Prof. Sharma,2025-10-31 00:00:00
820,2025-11-03,Monday,5,Present,Prof. Mehta,2025-11-03 00:00:00
820,2025-11-04,Tuesday,5,Present,Prof. Sharma,2025-11-04 00:00:00
820,2025-11-05,Wednesday,5,Present,Prof. Patel,2025-11-05 00:00:00
820,2025-11-06,Thursday,5,Present,Prof. Mehta,2025-11-06 00:00:00
820,2025-11-07,Friday,5,Present,Prof. Patel,2025-11-07 00:00:00
820,2025-11-10,Monday,6,Present,Prof. Sharma,2025-11-10 00:00:00
820,2025-11-11,Tuesday,6,Present,Prof. Mehta,2025-11-11 00:00:00
820,2025-11-12,Wednesday,6,Present,Prof. Mehta,2025-11-12 00:00:00
820,2025-11-13,Thursday,6,Present,Prof. Patel,2025-11-13 00:00:00
820,2025-11-14,Friday,6,Absent,Prof. Sharma,2025-11-14 00:00:00
820,2025-11-17,Monday,7,Present,Prof. Sharma,2025-11-17 00:00:00
820,2025-11-18,Tuesday,7,Present,Prof. Patel,2025-11-18 00:00:00
820,2025-11-19,Wednesday,7,Present,Prof. Sharma,2025-11-19 00:00:00
820,2025-11-20,Thursday,7,Present,Prof. Patel,2025-11-20 00:00:00
820,2025-11-21,Friday,7,Present,Prof. Patel,2025-11-21 00:00:00
820,2025-11-24,Monday,8,Present,Prof. Mehta,2025-11-24 00:00:00
820,2025-11-25,Tuesday,8,Present,Prof. Sharma,2025-11-25 00:00:00
820,2025-11-26,Wednesday,8,Present,Prof. Mehta,2025-11-26 00:00:00
820,2025-11-27,Thursday,8,Present,Prof. Sharma,2025-11-27 00:00:00
820,2025-11-28,Friday,8,Present,Prof. Mehta,2025-11-28 00:00:00
821,2025-10-06,Monday,1,Present,Prof. Mehta,2025-10-06 00:00:00
821,2025-10-07,Tuesday,1,Present,Prof. Mehta,2025-10-07 00:00:00
821,2025-10-08,Wednesday,1,Absent,Prof. Sharma,2025-10-08 00:00:00
821,2025-10-09,Thursday,1,Present,Prof. Sharma,2025-10-09 00:00:00
821,2025-10-10,Friday,1,Present,Prof. Sharma,2025-10-10 00:00:00
821,2025-10-13,Monday,2,Present,Prof. Mehta,2025-10-13 00:00:00
821,2025-10-14,Tuesday,2,Present,Prof. Patel,2025-10-14 00:00:00
821,2025-10-15,Wednesday,2,Present,Prof. Patel,2025-10-15 00:00:00
821,2025-10-16,Thursday,2,Present,Prof. Sharma,2025-10-16 00:00:00
821,2025-10-17,Friday,2,Absent,Prof. Sharma,2025-10-17 00:00:00
821,2025-10-20,Monday,3,Present,Prof. Sharma,2025-10-20 00:00:00
821,2025-10-21,Tuesday,3,Present,Prof. Mehta,2025-10-21 00:00:00
821,2025-10-22,Wednesday,3,Present,Prof. Patel,2025-10-22 00:00:00
821,2025-10-23,Thursday,3,Present,Prof. Patel,2025-10-23 00:00:00
821,2025-10-24,Friday,3,Present,Prof. Sharma,2025-10-24 00:00:00
821,2025-10-27,Monday,4,Present,Prof. Sharma,2025-10-27 00:00:00
821,2025-10-28,Tuesday,4,Present,Prof. Patel,2025-10-28 00:00:00
821,2025-10-29,Wednesday,4,Present,Prof. Mehta,2025-10-29 00:00:00
821,2025-10-30,Thursday,4,Present,Prof. Mehta,2025-10-30 00:00:00
821,2025-10-31,Friday,4,Present,Prof. Patel,2025-10-31 00:00:00
821,2025-11-03,Monday,5,Absent,Prof. Sharma,2025-11-03 00:00:00
821,2025-11-04,Tuesday,5,Present,Prof. Mehta,2025-11-04 00:00:00
821,2025-11-05,Wednesday,5,Present,Prof. Sharma,2025-11-05 00:00:00
821,2025-11-06,Thursday,5,Absent,Prof. Mehta,2025-11-06 00:00:00
821,2025-11-07,Friday,5,Present,Prof. Mehta,2025-11-07 00:00:00
821,2025-11-10,Monday,6,Present,Prof. Patel,2025-11-10 00:00:00
821,2025-11-11,Tuesday,6,Present,Prof. Patel,2025-11-11 00:00:00
821,2025-11-12,Wednesday,6,Absent,Prof. Patel,2025-11-12 00:00:00
821,2025-11-13,Thursday,6,Present,Prof. Sharma,2025-11-13 00:00:00
821,2025-11-14,Friday,6,Present,Prof. Sharma,2025-11-14 00:00:00
821,2025-11-17,Monday,7,Present,Prof. Patel,2025-11-17 00:00:00
821,2025-11-18,Tuesday,7,Present,Prof. Mehta,2025-11-18 00:00:00
821,2025-11-19,Wednesday,7,Present,Prof. Mehta,2025-11-19 00:00:00
821,2025-11-20,Thursday,7,Present,Prof. Mehta,2025-11-20 00:00:00
821,2025-11-21,Friday,7,Present,Prof. Mehta,2025-11-21 00:00:00
821,2025-11-24,Monday,8,Absent,Prof. Mehta,2025-11-24 00:00:00
821,2025-11-25,Tuesday,8,Present,Prof. Sharma,2025-11-25 00:00:00
821,2025-11-26,Wednesday,8,Absent,Prof. Sharma,2025-11-26 00:00:00
821,2025-11-27,Thursday,8,Present,Prof. Mehta,2025-11-27 00:00:00
821,2025-11-28,Friday,8,Present,Prof. Sharma,2025-11-28 00:00:00
822,2025-10-06,Monday,1,Present,Prof. Sharma,2025-10-06 00:00:00
822,2025-10-07,Tuesday,1,Present,Prof. Sharma,2025-10-07 00:00:00
822,2025-10-08,Wednesday,1,Present,Prof. Sharma,2025-10-08 00:00:00
822,2025-10-09,Thursday,1,Present,Prof. Mehta,2025-10-09 00:00:00
822,2025-10-10,Friday,1,Absent,Prof. Mehta,2025-10-10 00:00:00
822,2025-10-13,Monday,2,Present,Prof. Sharma,2025-10-13 00:00:00
822,2025-10-14,Tuesday,2,Present,Prof. Patel,2025-10-14 00:00:00
822,2025-10-15,Wednesday,2,Present,Prof. Patel,2025-10-15 00:00:00
822,2025-10-16,Thursday,2,Present,Prof. Sharma,2025-10-16 00:00:00
822,2025-10-17,Friday,2,Absent,Prof. Sharma,2025-10-17 00:00:00
822,2025-10-20,Monday,3,Present,Prof. Mehta,2025-10-20 00:00:00
822,2025-10-21,Tuesday,3,Present,Prof. Mehta,2025-10-21 00:00:00
822,2025-10-22,Wednesday,3,Present,Prof. Sharma,2025-10-22 00:00:00
822,2025-10-23,Thursday,3,Present,Prof. Sharma,2025-10-23 00:00:00
822,2025-10-24,Friday,3,Absent,Prof. Sharma,2025-10-24 00:00:00
822,2025-10-27,Monday,4,Absent,Prof. Patel,2025-10-27 00:00:00
822,2025-10-28,Tuesday,4,Present,Prof. Sharma,2025-10-28 00:00:00
822,2025-10-29,Wednesday,4,Present,Prof. Patel,2025-10-29 00:00:00
822,2025-10-30,Thursday,4,Present,Prof. Mehta,2025-10-30 00:00:00
822,2025-10-31,Friday,4,Absent,Prof. Sharma,2025-10-31 00:00:00
822,2025-11-03,Monday,5,Absent,Prof. Sharma,2025-11-03 00:00:00
822,2025-11-04,Tuesday,5,Present,Prof. Sharma,2025-11-04 00:00:00
822,2025-11-05,Wednesday,5,Present,Prof. Patel,2025-11-05 00:00:00
822,2025-11-06,Thursday,5,Present,Prof. Sharma,2025-11-06 00:00:00
822,2025-11-07,Friday,5,Present,Prof. Mehta,2025-11-07 00:00:00
822,2025-11-10,Monday,6,Present,Prof. Sharma,2025-11-10 00:00:00
822,2025-11-11,Tuesday,6,Present,Prof. Sharma,2025-11-11 00:00:00
822,2025-11-12,Wednesday,6,Present,Prof. Mehta,2025-11-12 00:00:00
822,2025-11-13,Thursday,6,Present,Prof. Patel,2025-11-13 00:00:00
822,2025-11-14,Friday,6,Absent,Prof. Mehta,2025-11-14 00:00:00
822,2025-11-17,Monday,7,Present,Prof. Patel,2025-11-17 00:00:00
822,2025-11-18,Tuesday,7,Present,Prof. Patel,2025-11-18 00:00:00
822,2025-11-19,Wednesday,7,Present,Prof. Mehta,2025-11-19 00:00:00
822,2025-11-20,Thursday,7,Present,Prof. Sharma,2025-11-20 00:00:00
822,2025-11-21,Friday,7,Absent,Prof. Mehta,2025-11-21 00:00:00
822,2025-11-24,Monday,8,Present,Prof. Patel,2025-11-24 00:00:00
822,2025-11-25,Tuesday,8,Present,Prof. Patel,2025-11-25 00:00:00
822,2025-11-26,Wednesday,8,Present,Prof. Mehta,2025-11-26 00:00:00
822,2025-11-27,Thursday,8,Absent,Prof. Patel,2025-11-27 00:00:00
822,2025-11-28,Friday,8,Present,Prof. Mehta,2025-11-28 00:00:00
823,2025-10-06,Monday,1,Present,Prof. Patel,2025-10-06 00:00:00
823,2025-10-07,Tuesday,1,Present,Prof. Sharma,2025-10-07 00:00:00
823,2025-10-08,Wednesday,1,Present,Prof. Patel,2025-10-08 00:00:00
823,2025-10-09,Thursday,1,Present,Prof. Patel,2025-10-09 00:00:00
823,2025-10-10,Friday,1,Absent,Prof. Sharma,2025-10-10 00:00:00
823,2025-10-13,Monday,2,Absent,Prof. Patel,2025-10-13 00:00:00
823,2025-10-14,Tuesday,2,Present,Prof. Sharma,2025-10-14 00:00:00
823,2025-10-15,Wednesday,2,Present,Prof. Mehta,2025-10-15 00:00:00
823,2025-10-16,Thursday,2,Present,Prof. Patel,2025-10-16 00:00:00
823,2025-10-17,Friday,2,Present,Prof. Mehta,2025-10-17 00:00:00
823,2025-10-20,Monday,3,Present,Prof. Sharma,2025-10-20 00:00:00
823,2025-10-21,Tuesday,3,Present,Prof. Mehta,2025-10-21 00:00:00
823,2025-10-22,Wednesday,3,Present,Prof. Patel,2025-10-22 00:00:00
823,2025-10-23,Thursday,3,Present,Prof. Mehta,2025-10-23 00:00:00
823,2025-10-24,Friday,3,Absent,Prof. Patel,2025-10-24 00:00:00
823,2025-10-27,Monday,4,Present,Prof. Mehta,2025-10-27 00:00:00
823,2025-10-28,Tuesday,4,Absent,Prof. Patel,2025-10-28 00:00:00
823,2025-10-29,Wednesday,4,Present,Prof. Mehta,2025-10-29 00:00:00
823,2025-10-30,Thursday,4,Present,Prof. Sharma,2025-10-30 00:00:00
823,2025-10-31,Friday,4,Present,Prof. Patel,2025-10-31 00:00:00
823,2025-11-03,Monday,5,Present,Prof. Patel,2025-11-03 00:00:00
823,2025-11-04,Tuesday,5,Absent,Prof. Patel,2025-11-04 00:00:00
823,2025-11-05,Wednesday,5,Present,Prof. Sharma,2025-11-05 00:00:00
823,2025-11-06,Thursday,5,Absent,Prof. Mehta,2025-11-06 00:00:00
823,2025-11-07,Friday,5,Present,Prof. Patel,2025-11-07 00:00:00
823,2025-11-10,Monday,6,Absent,Prof. Sharma,2025-11-10 00:00:00
823,2025-11-11,Tuesday,6,Present,Prof. Sharma,2025-11-11 00:00:00
823,2025-11-12,Wednesday,6,Present,Prof. Mehta,2025-11-12 00:00:00
823,2025-11-13,Thursday,6,Absent,Prof. Mehta,2025-11-13 00:00:00
823,2025-11-14,Friday,6,Present,Prof. Patel,2025-11-14 00:00:00
823,2025-11-17,Monday,7,Present,Prof. Patel,2025-11-17 00:00:00
823,2025-11-18,Tuesday,7,Present,Prof. Patel,2025-11-18 00:00:00
823,2025-11-19,Wednesday,7,Absent,Prof. Sharma,2025-11-19 00:00:00
823,2025-11-20,Thursday,7,Present,Prof. Mehta,2025-11-20 00:00:00
823,2025-11-21,Friday,7,Present,Prof. Patel,2025-11-21 00:00:00
823,2025-11-24,Monday,8,Absent,Prof. Patel,2025-11-24 00:00:00
823,2025-11-25,Tuesday,8,Present,Prof. Sharma,2025-11-25 00:00:00
823,2025-11-26,Wednesday,8,Absent,Prof. Mehta,2025-11-26 00:00:00
823,2025-11-27,Thursday,8,Present,Prof. Mehta,2025-11-27 00:00:00
823,2025-11-28,Friday,8,Absent,Prof. Patel,2025-11-28 00:00:00
824,2025-10-06,Monday,1,Present,Prof. Sharma,2025-10-06 00:00:00
824,2025-10-07,Tuesday,1,Present,Prof. Sharma,2025-10-07 00:00:00
824,2025-10-08,Wednesday,1,Present,Prof. Mehta,2025-10-08 00:00:00
824,2025-10-09,Thursday,1,Absent,Prof. Sharma,2025-10-09 00:00:00
824,2025-10-10,Friday,1,Absent,Prof. Sharma,2025-10-10 00:00:00
824,2025-10-13,Monday,2,Present,Prof. Sharma,2025-10-13 00:00:00
824,2025-10-14,Tuesday,2,Absent,Prof. Sharma,2025-10-14 00:00:00
824,2025-10-15,Wednesday,2,Present,Prof. Sharma,2025-10-15 00:00:00
824,2025-10-16,Thursday,2,Absent,Prof. Mehta,2025-10-16 00:00:00
824,2025-10-17,Friday,2,Absent,Prof. Patel,2025-10-17 00:00:00
824,2025-10-20,Monday,3,Absent,Prof. Sharma,2025-10-20 00:00:00
824,2025-10-21,Tuesday,3,Absent,Prof. Mehta,2025-10-21 00:00:00
824,2025-10-22,Wednesday,3,Absent,Prof. Mehta,2025-10-22 00:00:00
824,2025-10-23,Thursday,3,Present,Prof. Mehta,2025-10-23 00:00:00
824,2025-10-24,Friday,3,Present,Prof. Patel,2025-10-24 00:00:00
824,2025-10-27,Monday,4,Present,Prof. Patel,2025-10-27 00:00:00
824,2025-10-28,Tuesday,4,Absent,Prof. Sharma,2025-10-28 00:00:00
824,2025-10-29,Wednesday,4,Present,Prof. Patel,2025-10-29 00:00:00
824,2025-10-30,Thursday,4,Present,Prof. Patel,2025-10-30 00:00:00
824,2025-10-31,Friday,4,Absent,Prof. Mehta,2025-10-31 00:00:00
824,2025-11-03,Monday,5,Present,Prof. Mehta,2025-11-03 00:00:00
824,2025-11-04,Tuesday,5,Present,Prof. Mehta,2025-11-04 00:00:00
824,2025-11-05,Wednesday,5,Absent,Prof. Sharma,2025-11-05 00:00:00
824,2025-11-06,Thursday,5,Present,Prof. Mehta,2025-11-06 00:00:00
824,2025-11-07,Friday,5,Present,Prof. Sharma,2025-11-07 00:00:00
824,2025-11-10,Monday,6,Present,Prof. Mehta,2025-11-10 00:00:00
824,2025-11-11,Tuesday,6,Present,Prof. Patel,2025-11-11 00:00:00
824,2025-11-12,Wednesday,6,Present,Prof. Patel,2025-11-12 00:00:00
824,2025-11-13,Thursday,6,Absent,Prof. Sharma,2025-11-13 00:00:00
824,2025-11-14,Friday,6,Absent,Prof. Patel,2025-11-14 00:00:00
824,2025-11-17,Monday,7,Present,Prof. Patel,2025-11-17 00:00:00
824,2025-11-18,Tuesday,7,Present,Prof. Patel,2025-11-18 00:00:00
824,2025-11-19,Wednesday,7,Absent,Prof. Mehta,2025-11-19 00:00:00
824,2025-11-20,Thursday,7,Present,Prof. Patel,2025-11-20 00:00:00
824,2025-11-21,Friday,7,Present,Prof. Patel,2025-11-21 00:00:00
824,2025-11-24,Monday,8,Absent,Prof. Patel,2025-11-24 00:00:00
824,2025-11-25,Tuesday,8,Absent,Prof. Sharma,2025-11-25 00:00:00
824,2025-11-26,Wednesday,8,Absent,Prof. Mehta,2025-11-26 00:00:00
824,2025-11-27,Thursday,8,Present,Prof. Mehta,2025-11-27 00:00:00
824,2025-11-28,Friday,8,Present,Prof. Sharma,2025-11-28 00:00:00
825,2025-10-06,Monday,1,Present,Prof. Mehta,2025-10-06 00:00:00
825,2025-10-07,Tuesday,1,Present,Prof. Sharma,2025-10-07 00:00:00
825,2025-10-08,Wednesday,1,Absent,Prof. Patel,2025-10-08 00:00:00
825,2025-10-09,Thursday,1,Present,Prof. Patel,2025-10-09 00:00:00
825,2025-10-10,Friday,1,Absent,Prof. Mehta,2025-10-10 00:00:00
825,2025-10-13,Monday,2,Present,Prof. Mehta,2025-10-13 00:00:00
825,2025-10-14,Tuesday,2,Absent,Prof. Sharma,2025-10-14 00:00:00
825,2025-10-15,Wednesday,2,Present,Prof. Mehta,2025-10-15 00:00:00
825,2025-10-16,Thursday,2,Present,Prof. Sharma,2025-10-16 00:00:00
825,2025-10-17,Friday,2,Present,Prof. Patel,2025-10-17 00:00:00
825,2025-10-20,Monday,3,Present,Prof. Sharma,2025-10-20 00:00:00
825,2025-10-21,Tuesday,3,Present,Prof. Sharma,2025-10-21 00:00:00
825,2025-10-22,Wednesday,3,Present,Prof. Patel,2025-10-22 00:00:00
825,2025-10-23,Thursday,3,Present,Prof. Patel,2025-10-23 00:00:00
825,2025-10-24,Friday,3,Absent,Prof. Mehta,2025-10-24 00:00:00
825,2025-10-27,Monday,4,Absent,Prof. Mehta,2025-10-27 00:00:00
825,2025-10-28,Tuesday,4,Absent,Prof. Mehta,2025-10-28 00:00:00
825,2025-10-29,Wednesday,4,Present,Prof. Mehta,2025-10-29 00:00:00
825,2025-10-30,Thursday,4,Present,Prof. Sharma,2025-10-30 00:00:00
825,2025-10-31,Friday,4,Present,Prof. Patel,2025-10-31 00:00:00
825,2025-11-03,Monday,5,Present,Prof. Patel,2025-11-03 00:00:00
825,2025-11-04,Tuesday,5,Present,Prof. Patel,2025-11-04 00:00:00
825,2025-11-05,Wednesday,5,Present,Prof. Mehta,2025-11-05 00:00:00
825,2025-11-06,Thursday,5,Present,Prof. Mehta,2025-11-06 00:00:00
825,2025-11-07,Friday,5,Present,Prof. Sharma,2025-11-07 00:00:00
825,2025-11-10,Monday,6,Present,Prof. Sharma,2025-11-10 00:00:00
825,2025-11-11,Tuesday,6,Absent,Prof. Sharma,2025-11-11 00:00:00
825,2025-11-12,Wednesday,6,Present,Prof. Patel,2025-11-12 00:00:00
825,2025-11-13,Thursday,6,Present,Prof. Sharma,2025-11-13 00:00:00
825,2025-11-14,Friday,6,Present,Prof. Patel,2025-11-14 00:00:00
825,2025-11-17,Monday,7,Present,Prof. Sharma,2025-11-17 00:00:00
