student_id,current_semester_gpa,previous_semester_gpa,cumulative_gpa,gpa_trend,credits_registered_current,credits_completed_current,total_credits_registered,total_credits_completed,credit_completion_rate,first_year_gpa,first_year_credits_completed,first_year_attendance_percent,first_year_dropout_risk,registration_date,registration_delay_days,registration_status,courses_withdrawn_ever,courses_withdrawn_current,total_course_withdrawals,semester_number,courses_failed_ever,courses_repeated,academic_standing,probation_status
562,7.55,6.88,7.15,Improving,22,19,110,96,87.27,7.39,44,78.2,Low,2025-07-27,0,On Time,1,0,1,5,0,0,Good,No
563,5.2,5.31,5.27,Stable,22,13,44,27,61.36,5.2,13,65.45,Medium,2025-07-28,1,On Time,1,0,1,2,0,0,Below Average,No
564,4.16,5.56,5.0,Declining,20,15,140,111,79.29,5.42,44,79.48,Low,2025-08-03,7,Late,0,0,0,7,0,0,Below Average,No
565,5.78,5.8,5.79,Stable,22,13,110,68,61.82,5.39,44,82.55,Low,2025-07-28,1,On Time,1,0,1,5,2,2,Average,No
566,6.51,,6.51,Stable,24,21,24,21,87.5,6.51,21,71.07,Medium,2025-07-27,0,On Time,0,0,0,1,1,1,Average,No
567,3.5,,3.5,Stable,18,12,18,12,66.67,3.5,12,86.53,High,2025-07-28,1,On Time,0,0,0,1,4,1,Poor,Yes
568,6.71,7.58,7.23,Declining,22,19,132,118,89.39,7.36,40,91.81,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
569,5.45,6.73,6.22,Declining,24,19,72,58,80.56,6.37,40,68.89,Low,2025-08-06,10,Very Late,1,0,1,3,1,1,Average,No
570,4.68,,4.68,Stable,22,14,22,14,63.64,4.68,14,61.9,High,2025-07-28,1,On Time,0,0,0,1,1,1,Below Average,Yes
571,5.13,5.31,5.24,Stable,18,11,108,70,64.81,4.99,40,75.72,Low,2025-07-30,3,Late,1,0,1,6,0,0,Below Average,No
572,8.41,7.55,7.89,Improving,20,18,80,75,93.75,7.35,40,90.39,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No
573,5.23,5.49,5.39,Stable,22,13,44,27,61.36,5.23,13,92.1,Medium,2025-07-28,1,On Time,0,0,0,2,0,0,Below Average,No
574,5.13,6.53,5.97,Declining,18,13,126,92,73.02,5.25,44,90.12,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Average,No
575,8.1,7.23,7.58,Improving,18,16,36,33,91.67,8.1,16,83.33,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No
576,6.3,6.22,6.25,Stable,24,20,144,122,84.72,6.6,42,65.69,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Average,No
577,5.14,5.06,5.09,Stable,24,19,168,134,79.76,5.1,36,67.96,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Below Average,No
578,6.09,4.67,5.24,Improving,24,16,144,98,68.06,5.33,40,70.05,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Below Average,No
579,7.47,6.69,7.0,Improving,24,22,144,135,93.75,6.26,40,78.53,Low,2025-07-27,0,On Time,0,0,0,6,1,1,Good,No
580,6.04,6.19,6.13,Stable,18,15,90,79,87.78,5.38,40,69.21,Low,2025-08-06,10,Very Late,0,0,0,5,0,0,Average,No
581,7.0,5.63,6.18,Improving,22,18,88,74,84.09,5.27,44,93.35,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Average,No
582,5.57,5.32,5.42,Stable,22,15,44,30,68.18,5.57,15,65.15,Medium,2025-07-27,0,On Time,0,0,0,2,0,0,Below Average,No
583,7.24,6.31,6.68,Improving,20,16,140,118,84.29,5.89,40,75.93,Low,2025-07-28,1,On Time,2,0,2,7,2,2,Average,No
584,8.2,8.23,8.22,Stable,20,19,80,76,95.0,7.51,40,74.0,Low,2025-07-28,1,On Time,0,0,0,4,1,0,Good,No
585,6.32,6.34,6.33,Stable,18,15,126,107,84.92,6.13,38,89.43,Low,2025-08-01,5,Late,0,0,0,7,1,1,Average,No
586,7.88,7.89,7.89,Stable,24,20,120,103,85.83,7.19,44,81.12,Low,2025-07-29,2,On Time,0,0,0,5,1,1,Good,No
587,7.77,7.83,7.81,Stable,22,18,132,108,81.82,7.2,44,84.53,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
588,5.7,5.69,5.69,Stable,24,16,96,67,69.79,5.26,42,92.28,Low,2025-07-27,0,On Time,2,0,2,4,1,1,Average,No
589,6.67,7.63,7.25,Declining,24,19,96,76,79.17,6.35,44,74.85,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No
590,8.5,8.53,8.52,Stable,18,17,126,124,98.41,7.71,38,74.55,Low,2025-07-29,2,On Time,0,0,0,7,1,1,Excellent,No
591,7.61,7.84,7.75,Stable,24,22,48,44,91.67,7.61,22,75.45,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No
592,6.74,6.87,6.82,Stable,20,18,140,131,93.57,6.12,38,79.99,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Average,No
593,5.26,5.17,5.21,Stable,18,12,126,88,69.84,4.26,36,83.21,Low,2025-08-01,5,Late,0,0,0,7,0,0,Below Average,No
594,4.96,6.05,5.61,Declining,24,15,168,111,66.07,5.87,42,72.74,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Average,No
595,6.25,6.42,6.35,Stable,18,16,72,67,93.06,5.39,44,82.76,Low,2025-07-27,0,On Time,0,0,0,4,1,1,Average,No
596,6.37,6.11,6.21,Stable,22,18,66,55,83.33,5.28,36,89.87,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Average,No
597,8.24,6.99,7.49,Improving,22,19,44,39,88.64,8.24,19,62.67,Low,2025-08-01,5,Late,0,0,0,2,0,0,Good,No
598,4.51,,4.51,Stable,20,14,20,14,70.0,4.51,14,75.63,High,2025-07-29,2,On Time,0,0,0,1,3,0,Below Average,Yes
599,7.13,7.26,7.21,Stable,18,15,72,62,86.11,7.15,42,71.19,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No
600,5.18,5.79,5.55,Declining,24,14,96,57,59.38,5.69,42,68.98,Low,2025-07-28,1,On Time,0,0,0,4,0,0,Average,No
601,8.1,7.87,7.96,Stable,22,19,66,57,86.36,8.1,36,87.74,Low,2025-08-03,7,Late,1,0,1,3,0,0,Good,No
602,6.15,7.37,6.88,Declining,20,18,80,75,93.75,6.13,42,69.32,Low,2025-08-06,10,Very Late,1,0,1,4,2,2,Average,No
603,5.45,5.21,5.31,Stable,22,16,88,66,75.0,4.57,40,85.88,Low,2025-07-29,2,On Time,0,0,0,4,2,2,Below Average,No
604,5.25,5.4,5.34,Stable,20,14,80,58,72.5,5.65,36,68.19,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Below Average,No
605,4.51,,4.51,Stable,22,15,22,15,68.18,4.51,15,74.86,High,2025-07-29,2,On Time,0,0,0,1,3,0,Below Average,Yes
606,7.89,7.63,7.73,Stable,18,16,36,33,91.67,7.89,16,88.6,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No
607,6.23,6.42,6.34,Stable,22,17,154,125,81.17,6.31,36,75.06,Low,2025-07-28,1,On Time,0,0,0,7,1,1,Average,No
608,8.69,7.99,8.27,Improving,20,19,40,38,95.0,8.69,19,66.74,Low,2025-07-27,0,On Time,1,0,1,2,0,0,Good,No
609,6.07,6.28,6.2,Stable,24,19,48,38,79.17,6.07,19,92.2,Medium,2025-07-27,0,On Time,0,0,0,2,0,0,Average,No
610,6.44,6.58,6.52,Stable,22,18,88,75,85.23,6.18,38,71.22,Low,2025-07-28,1,On Time,1,0,1,4,2,2,Average,No
611,6.08,7.2,6.75,Declining,22,18,66,55,83.33,7.08,42,68.41,Low,2025-07-30,3,Late,1,0,1,3,0,0,Average,No
612,8.93,,8.93,Stable,20,19,20,19,95.0,8.93,19,72.47,Low,2025-07-29,2,On Time,0,0,0,1,0,0,Excellent,No
613,8.13,8.36,8.27,Stable,18,17,72,70,97.22,8.46,42,92.09,Low,2025-07-28,1,On Time,0,0,0,4,0,0,Good,No
614,7.55,7.85,7.73,Stable,18,16,72,65,90.28,8.12,44,68.9,Low,2025-07-28,1,On Time,0,0,0,4,0,0,Good,No
615,6.91,7.06,7.0,Stable,24,21,168,152,90.48,6.5,42,77.22,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
616,8.08,6.81,7.32,Improving,24,20,168,144,85.71,6.91,42,77.33,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Good,No
617,4.61,,4.61,Stable,18,12,18,12,66.67,4.61,12,86.34,High,2025-07-29,2,On Time,0,0,0,1,1,1,Below Average,Yes
618,7.55,7.7,7.64,Stable,18,16,108,100,92.59,7.3,44,65.12,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
619,5.96,5.86,5.9,Stable,18,14,90,72,80.0,5.35,44,93.7,Low,2025-07-27,0,On Time,0,0,0,5,1,1,Average,No
620,7.04,5.6,6.18,Improving,22,18,154,132,85.71,5.43,44,92.26,Low,2025-07-27,0,On Time,0,0,0,7,1,0,Average,No
621,7.74,,7.74,Declining,22,19,22,19,86.36,7.74,19,94.78,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Good,No
622,8.25,8.08,8.15,Stable,24,22,168,160,95.24,8.28,38,75.01,Low,2025-07-27,0,On Time,0,1,1,7,1,0,Good,No
623,6.98,6.01,6.4,Improving,24,22,72,66,91.67,6.24,36,74.62,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Average,No
624,7.58,7.36,7.45,Stable,22,17,44,35,79.55,7.58,17,87.15,Low,2025-07-27,0,On Time,1,0,1,2,0,0,Good,No
625,6.81,8.3,7.7,Declining,24,20,48,41,85.42,6.81,20,88.39,Medium,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No
626,5.36,5.17,5.25,Stable,18,13,126,96,76.19,5.67,38,68.63,Low,2025-07-27,0,On Time,1,0,1,7,1,1,Below Average,No
627,6.72,6.51,6.59,Stable,22,18,154,130,84.42,6.06,42,94.08,Low,2025-07-27,0,On Time,2,1,3,7,2,2,Average,No
628,5.6,5.5,5.54,Stable,20,13,140,91,65.0,5.76,36,93.03,Low,2025-07-27,0,On Time,1,1,2,7,0,0,Average,No
629,7.26,7.06,7.14,Stable,22,20,44,41,93.18,7.26,20,73.15,Low,2025-07-30,3,Late,0,0,0,2,0,0,Good,No
630,8.34,8.3,8.32,Stable,20,19,140,139,99.29,7.84,38,69.04,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
631,3.99,,3.99,Stable,20,10,20,10,50.0,3.99,10,64.94,High,2025-07-27,0,On Time,0,0,0,1,1,1,Poor,Yes
632,4.84,6.14,5.62,Declining,22,16,154,117,75.97,5.75,44,69.97,Low,2025-07-27,0,On Time,1,0,1,7,1,1,Average,No
633,5.29,5.16,5.21,Stable,22,14,44,29,65.91,5.29,14,91.68,Medium,2025-07-29,2,On Time,0,0,0,2,0,0,Below Average,No
634,5.66,5.52,5.58,Stable,20,15,40,30,75.0,5.66,15,73.67,Medium,2025-07-27,0,On Time,1,0,1,2,0,0,Average,No
635,4.81,6.18,5.63,Declining,18,13,126,95,75.4,5.47,38,85.74,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Average,No
636,7.31,7.55,7.45,Stable,20,18,140,128,91.43,7.17,36,65.41,Low,2025-07-29,2,On Time,0,0,0,7,0,0,Good,No
637,7.58,7.42,7.48,Stable,18,17,126,119,94.44,7.81,44,75.37,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Good,No
638,8.23,8.25,8.24,Stable,18,17,72,68,94.44,7.46,38,83.89,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No
639,5.84,6.49,6.23,Declining,20,16,120,100,83.33,5.97,36,80.15,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Average,No
640,5.22,6.08,5.74,Declining,20,13,140,91,65.0,5.38,36,79.41,Low,2025-07-27,0,On Time,2,0,2,7,0,0,Average,No
641,6.5,6.21,6.33,Stable,22,19,44,39,88.64,6.5,19,87.08,Medium,2025-07-27,0,On Time,2,0,2,2,0,0,Average,No
642,6.14,5.85,5.97,Stable,20,13,80,53,66.25,6.32,42,74.99,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Average,No
643,4.48,5.61,5.16,Declining,22,17,88,70,79.55,5.19,44,74.94,Low,2025-07-29,2,On Time,0,0,0,4,1,0,Below Average,No
644,7.11,7.38,7.27,Stable,24,19,96,78,81.25,6.45,44,65.34,Low,2025-07-29,2,On Time,0,0,0,4,0,0,Good,No
645,6.39,5.65,5.95,Improving,24,17,168,119,70.83,5.54,44,87.97,Low,2025-07-27,0,On Time,2,0,2,7,0,0,Average,No
646,5.39,6.7,6.18,Declining,18,15,108,92,85.19,5.59,40,77.45,Low,2025-07-28,1,On Time,1,0,1,6,0,0,Average,No
647,8.17,8.0,8.07,Stable,18,17,72,70,97.22,7.58,44,90.79,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No
648,6.37,6.91,6.69,Declining,20,18,60,55,91.67,6.79,42,93.52,Low,2025-07-27,0,On Time,1,0,1,3,0,0,Average,No
649,5.3,5.22,5.25,Stable,22,15,66,45,68.18,5.68,36,72.27,Low,2025-07-27,0,On Time,0,0,0,3,1,1,Below Average,No
650,8.48,8.38,8.42,Stable,20,19,140,135,96.43,8.52,42,71.84,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
651,6.81,5.66,6.12,Improving,22,20,44,40,90.91,6.81,20,83.84,Medium,2025-08-03,7,Late,1,0,1,2,0,0,Average,No
652,8.38,8.67,8.55,Stable,22,21,154,147,95.45,8.33,40,70.8,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Excellent,No
653,8.0,8.23,8.14,Stable,20,19,40,39,97.5,8.0,19,61.0,Low,2025-07-27,0,On Time,1,0,1,2,0,0,Good,No
654,5.42,6.53,6.09,Declining,20,18,100,91,91.0,6.13,36,66.62,Low,2025-08-03,7,Late,0,0,0,5,0,0,Average,No
655,5.17,,5.17,Declining,22,14,22,14,63.64,5.17,14,91.13,Medium,2025-07-27,0,On Time,0,0,0,1,2,2,Below Average,No
656,6.96,,6.96,Improving,20,17,20,17,85.0,6.96,17,89.17,Medium,2025-07-28,1,On Time,0,0,0,1,0,0,Average,No
657,4.25,5.6,5.06,Declining,22,18,132,110,83.33,4.1,44,84.59,Low,2025-07-30,3,Late,1,0,1,6,0,0,Below Average,No
658,7.74,8.02,7.91,Stable,20,16,140,114,81.43,8.34,42,74.81,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Good,No
659,5.44,5.23,5.31,Stable,20,12,80,51,63.75,4.91,36,80.97,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Below Average,No
660,4.69,6.09,5.53,Declining,22,15,132,90,68.18,5.23,40,75.12,Low,2025-07-28,1,On Time,0,0,0,6,1,1,Average,No
661,8.93,7.67,8.17,Improving,24,23,72,70,97.22,7.89,44,69.04,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
662,6.29,5.19,5.63,Improving,20,14,140,100,71.43,5.72,42,88.36,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Average,No
663,5.19,5.07,5.12,Stable,24,19,96,79,82.29,5.54,42,90.65,Low,2025-07-28,1,On Time,1,0,1,4,1,0,Below Average,No
664,6.38,5.05,5.58,Improving,20,15,60,45,75.0,5.81,36,87.36,Low,2025-08-01,5,Late,0,0,0,3,1,1,Average,No
665,5.43,5.17,5.27,Stable,20,16,60,48,80.0,5.38,40,82.02,Low,2025-07-27,0,On Time,0,0,0,3,1,1,Below Average,No
666,8.38,7.74,8.0,Improving,18,17,126,125,99.21,8.35,38,73.33,Low,2025-08-03,7,Late,0,0,0,7,0,0,Good,No
667,7.95,7.83,7.88,Stable,24,19,96,79,82.29,8.27,38,66.49,Low,2025-08-03,7,Late,0,0,0,4,0,0,Good,No
668,5.48,,5.48,Stable,18,13,18,13,72.22,5.48,13,76.35,Medium,2025-07-27,0,On Time,0,0,0,1,0,0,Below Average,No
669,8.37,7.0,7.55,Improving,22,20,132,122,92.42,7.8,36,86.22,Low,2025-07-29,2,On Time,0,0,0,6,0,0,Good,No
670,7.91,6.92,7.32,Improving,22,18,110,91,82.73,7.65,42,78.48,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
671,6.89,6.7,6.78,Stable,18,14,54,44,81.48,7.24,36,75.96,Low,2025-08-01,5,Late,0,0,0,3,0,0,Average,No
672,6.4,5.29,5.73,Improving,20,12,100,62,62.0,6.1,42,76.01,Low,2025-07-29,2,On Time,0,0,0,5,1,1,Average,No
673,8.36,7.16,7.64,Improving,24,20,72,61,84.72,7.35,42,79.65,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
674,7.35,,7.35,Stable,18,16,18,16,88.89,7.35,16,66.56,Low,2025-07-28,1,On Time,0,0,0,1,0,0,Good,No
675,6.03,5.83,5.91,Stable,22,14,44,29,65.91,6.03,14,92.93,Medium,2025-07-29,2,On Time,0,1,1,2,0,0,Average,No
676,6.94,7.12,7.05,Stable,24,20,96,80,83.33,6.71,44,91.65,Low,2025-07-30,3,Late,1,0,1,4,0,0,Good,No
677,8.16,8.12,8.14,Stable,18,17,36,34,94.44,8.16,17,67.87,Low,2025-07-27,0,On Time,1,0,1,2,0,0,Good,No
678,6.72,5.55,6.02,Improving,18,15,54,45,83.33,5.21,40,71.73,Low,2025-07-27,0,On Time,1,0,1,3,1,0,Average,No
679,7.56,7.44,7.49,Stable,18,15,108,92,85.19,7.34,36,76.2,Low,2025-07-29,2,On Time,0,0,0,6,0,0,Good,No
680,6.27,,6.27,Improving,18,16,18,16,88.89,6.27,16,74.57,Medium,2025-08-01,5,Late,0,0,0,1,2,1,Average,No
681,6.1,6.88,6.57,Declining,24,19,120,98,81.67,6.11,44,76.8,Low,2025-08-11,15,Very Late,1,0,1,5,1,1,Average,No
682,8.37,8.13,8.23,Stable,24,23,48,47,97.92,8.37,23,91.21,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No
683,4.96,5.86,5.5,Declining,22,14,44,29,65.91,4.96,14,92.99,High,2025-07-30,3,Late,0,0,0,2,1,1,Average,No
684,6.44,5.52,5.89,Improving,24,17,168,124,73.81,6.05,42,87.53,Low,2025-08-11,15,Very Late,0,0,0,7,1,1,Average,No
685,4.97,6.2,5.71,Declining,18,11,54,34,62.96,5.88,44,93.32,Low,2025-08-11,15,Very Late,2,0,2,3,1,1,Average,No
686,6.84,5.7,6.16,Improving,20,16,40,33,82.5,6.84,16,87.28,Medium,2025-07-27,0,On Time,0,0,0,2,1,0,Average,No
687,9.71,,9.71,Declining,24,23,24,23,95.83,9.71,23,91.17,Low,2025-07-27,0,On Time,0,1,1,1,0,0,Excellent,No
688,5.46,6.63,6.16,Declining,20,16,40,32,80.0,5.46,16,85.18,Medium,2025-07-30,3,Late,0,0,0,2,1,1,Average,No
689,5.52,6.15,5.9,Declining,24,16,120,80,66.67,6.24,36,91.46,Low,2025-07-27,0,On Time,0,0,0,5,1,1,Average,No
690,5.11,5.06,5.08,Stable,24,18,48,37,77.08,5.11,18,64.02,Medium,2025-07-27,0,On Time,1,0,1,2,0,0,Below Average,No
691,8.0,7.99,7.99,Stable,22,18,154,128,83.12,8.42,36,94.5,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
692,7.04,6.83,6.91,Stable,20,18,140,126,90.0,6.19,44,86.97,Low,2025-07-30,3,Late,1,0,1,7,1,0,Average,No
693,6.06,6.33,6.22,Stable,20,18,60,56,93.33,6.26,44,71.25,Low,2025-07-27,0,On Time,0,0,0,3,2,1,Average,No
694,6.65,6.94,6.82,Stable,24,19,48,39,81.25,6.65,19,80.72,Medium,2025-07-28,1,On Time,0,0,0,2,0,0,Average,No
695,4.83,,4.83,Declining,24,19,24,19,79.17,4.83,19,82.47,High,2025-07-30,3,Late,0,0,0,1,1,1,Below Average,Yes
696,8.4,8.61,8.53,Stable,24,23,168,161,95.83,8.31,38,70.83,Low,2025-08-16,20,Very Late,0,0,0,7,0,0,Excellent,No
697,4.6,,4.6,Declining,20,16,20,16,80.0,4.6,16,80.14,High,2025-07-27,0,On Time,0,0,0,1,3,2,Below Average,Yes
698,6.99,8.43,7.85,Declining,22,19,110,98,89.09,8.28,40,68.05,Low,2025-08-03,7,Late,0,0,0,5,0,0,Good,No
699,10.49,,10.49,Improving,22,21,22,21,95.45,10.49,21,82.0,Low,2025-07-30,3,Late,0,0,0,1,0,0,Excellent,No
700,6.98,6.79,6.87,Stable,24,22,144,132,91.67,6.64,44,65.74,Low,2025-07-29,2,On Time,1,0,1,6,0,0,Average,No
701,7.55,7.29,7.39,Stable,18,16,90,83,92.22,7.89,36,86.59,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
702,6.23,6.09,6.15,Stable,22,19,154,135,87.66,6.28,40,89.99,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Average,No
703,6.93,7.47,7.25,Declining,20,18,120,111,92.5,7.1,36,87.01,Low,2025-07-27,0,On Time,1,0,1,6,0,0,Good,No
704,6.06,4.75,5.27,Improving,22,14,154,100,64.94,5.72,36,91.84,Low,2025-08-01,5,Late,1,0,1,7,1,1,Below Average,No
705,5.26,5.52,5.42,Stable,24,15,120,79,65.83,5.41,42,80.27,Low,2025-08-03,7,Late,1,0,1,5,1,1,Below Average,No
706,7.51,6.74,7.05,Improving,24,22,144,134,93.06,6.05,36,85.85,Low,2025-08-01,5,Late,0,0,0,6,0,0,Good,No
707,6.06,4.68,5.23,Improving,24,15,96,62,64.58,5.3,42,77.82,Low,2025-08-01,5,Late,1,0,1,4,1,0,Below Average,No
708,6.09,6.05,6.07,Stable,22,20,154,140,90.91,6.2,44,71.93,Low,2025-07-30,3,Late,1,0,1,7,1,0,Average,No
709,6.26,6.28,6.27,Stable,20,18,120,110,91.67,6.23,38,75.57,Low,2025-07-27,0,On Time,1,0,1,6,1,1,Average,No
710,7.22,7.48,7.38,Stable,24,21,168,148,88.1,6.72,44,94.26,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Good,No
711,6.68,6.75,6.72,Stable,22,19,44,39,88.64,6.68,19,61.68,Medium,2025-07-30,3,Late,0,0,0,2,0,0,Average,No
712,5.45,5.61,5.55,Stable,24,16,168,112,66.67,5.69,36,93.23,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Average,No
713,7.7,7.63,7.66,Stable,20,16,120,100,83.33,7.14,40,73.03,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
714,10.07,,10.07,Stable,20,19,20,19,95.0,10.07,19,61.71,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Excellent,No
715,5.45,5.66,5.58,Stable,20,13,140,96,68.57,4.71,38,76.09,Low,2025-07-28,1,On Time,0,0,0,7,2,2,Average,No
716,9.03,,9.03,Declining,18,17,18,17,94.44,9.03,17,84.43,Low,2025-08-06,10,Very Late,0,1,1,1,0,0,Excellent,No
717,5.4,6.03,5.78,Declining,22,17,132,107,81.06,5.58,36,91.79,Low,2025-07-29,2,On Time,2,0,2,6,0,0,Average,No
718,7.42,6.83,7.07,Improving,20,16,120,96,80.0,6.42,42,85.76,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
719,8.07,8.22,8.16,Stable,24,23,72,69,95.83,8.2,36,74.82,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
720,7.61,7.51,7.55,Stable,20,16,140,117,83.57,7.9,40,82.73,Low,2025-08-01,5,Late,0,0,0,7,0,0,Good,No
721,6.99,7.86,7.51,Declining,24,20,120,101,84.17,7.4,38,68.28,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
722,4.03,,4.03,Improving,24,16,24,16,66.67,4.03,16,66.44,High,2025-08-01,5,Late,0,0,0,1,1,1,Below Average,Yes
723,6.6,,6.6,Stable,18,16,18,16,88.89,6.6,16,86.81,Medium,2025-07-28,1,On Time,0,0,0,1,1,1,Average,No
724,7.48,6.38,6.82,Improving,22,18,132,111,84.09,6.01,36,67.88,Low,2025-07-28,1,On Time,2,0,2,6,1,0,Average,No
725,7.88,8.03,7.97,Stable,18,15,54,45,83.33,7.58,40,89.83,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
726,6.0,7.35,6.81,Declining,22,19,154,136,88.31,6.91,38,92.28,Low,2025-07-27,0,On Time,1,0,1,7,1,1,Average,No
727,7.77,7.86,7.82,Stable,24,19,144,116,80.56,7.89,38,87.51,Low,2025-07-27,0,On Time,0,1,1,6,1,0,Good,No
728,7.25,6.43,6.76,Improving,20,17,60,51,85.0,6.56,42,88.42,Low,2025-07-30,3,Late,0,0,0,3,2,0,Average,No
729,6.63,6.4,6.49,Stable,20,17,60,51,85.0,6.71,38,70.74,Low,2025-07-28,1,On Time,0,0,0,3,0,0,Average,No
730,6.39,6.11,6.22,Stable,18,16,126,118,93.65,6.65,36,89.86,Low,2025-07-27,0,On Time,0,0,0,7,1,0,Average,No
731,6.99,7.71,7.42,Declining,24,22,96,88,91.67,7.37,36,77.28,Low,2025-07-29,2,On Time,0,0,0,4,0,0,Good,No
732,5.48,6.13,5.87,Declining,24,17,96,69,71.88,5.63,42,88.12,Low,2025-07-29,2,On Time,0,0,0,4,0,0,Average,No
733,7.97,8.04,8.01,Stable,18,17,54,51,94.44,7.1,42,80.0,Low,2025-07-30,3,Late,0,0,0,3,0,0,Good,No
734,5.96,6.09,6.04,Stable,22,17,66,52,78.79,5.6,44,74.77,Low,2025-08-06,10,Very Late,0,0,0,3,1,1,Average,No
735,6.36,6.09,6.2,Stable,22,19,110,95,86.36,5.3,38,78.77,Low,2025-08-03,7,Late,0,0,0,5,0,0,Average,No
736,6.47,7.6,7.15,Declining,20,17,80,70,87.5,6.29,36,67.25,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No
737,8.44,7.59,7.93,Improving,20,17,40,35,87.5,8.44,17,80.01,Low,2025-08-06,10,Very Late,0,0,0,2,0,0,Good,No
738,7.61,7.35,7.45,Stable,24,22,168,154,91.67,6.85,40,70.41,Low,2025-08-16,20,Very Late,0,1,1,7,0,0,Good,No
739,7.38,7.35,7.36,Stable,22,19,66,58,87.88,7.5,40,73.95,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
740,4.77,5.66,5.3,Declining,18,14,72,58,80.56,5.31,40,78.29,Low,2025-07-30,3,Late,1,0,1,4,2,2,Below Average,No
741,7.3,7.57,7.46,Stable,20,16,80,64,80.0,7.75,40,88.49,Low,2025-07-27,0,On Time,1,0,1,4,0,0,Good,No
742,8.23,8.37,8.31,Stable,18,17,72,69,95.83,7.61,38,87.74,Low,2025-07-27,0,On Time,1,0,1,4,0,0,Good,No
743,5.49,5.78,5.66,Stable,22,17,44,34,77.27,5.49,17,87.31,Medium,2025-07-28,1,On Time,1,0,1,2,0,0,Average,No
744,6.07,7.1,6.69,Declining,22,20,110,101,91.82,6.82,38,75.9,Low,2025-07-27,0,On Time,1,0,1,5,1,0,Average,No
745,6.38,6.42,6.4,Stable,24,21,72,63,87.5,6.18,40,78.74,Low,2025-07-28,1,On Time,1,0,1,3,0,0,Average,No
746,5.39,6.39,5.99,Declining,18,13,126,97,76.98,6.21,38,72.68,Low,2025-07-27,0,On Time,1,0,1,7,1,1,Average,No
747,8.76,,8.76,Improving,20,19,20,19,95.0,8.76,19,69.33,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Excellent,No
748,4.98,,4.98,Stable,18,11,18,11,61.11,4.98,11,93.47,High,2025-07-27,0,On Time,0,0,0,1,1,0,Below Average,Yes
749,8.85,7.95,8.31,Improving,20,19,140,133,95.0,7.59,38,82.19,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
